,dataset,percent labeled,fold,base,filter,f1-score,mean squared error,accuracy score
2048,satimage.csv,0.35,8,KNeighborsClassifier,LSSm,0.0177134118099657,2.3094867807153965,0.015552099533437
2049,satimage.csv,0.35,9,KNeighborsClassifier,LSSm,0.0270801830198784,2.6236391912908243,0.0295489891135303
2050,satimage.csv,0.35,0,DecisionTreeClassifier,LSSm,0.043561449188042,2.754276827371695,0.0404354587869362
2051,satimage.csv,0.35,1,DecisionTreeClassifier,LSSm,0.0256404283201854,2.833592534992224,0.0233281493001555
2052,satimage.csv,0.35,2,DecisionTreeClassifier,LSSm,0.021354860363414,2.50855365474339,0.0186625194401244
2053,satimage.csv,0.35,3,DecisionTreeClassifier,LSSm,0.0437061470693123,2.4976671850699845,0.0388802488335925
2054,satimage.csv,0.35,4,DecisionTreeClassifier,LSSm,0.0348302219160616,2.981337480559876,0.031104199066874
2055,satimage.csv,0.35,5,DecisionTreeClassifier,LSSm,0.0387291562871207,2.816485225505444,0.0326594090202177
2056,satimage.csv,0.35,6,DecisionTreeClassifier,LSSm,0.0517097051403993,3.1664074650077763,0.046656298600311
2057,satimage.csv,0.35,7,DecisionTreeClassifier,LSSm,0.0471494673734916,2.91601866251944,0.0435458786936236
2058,satimage.csv,0.35,8,DecisionTreeClassifier,LSSm,0.0518222582386012,2.506998444790047,0.0451010886469673
2059,satimage.csv,0.35,9,DecisionTreeClassifier,LSSm,0.0425949755743469,2.939346811819596,0.0419906687402799
2060,satimage.csv,0.35,0,GaussianNB,LSSm,0.04532560606474,2.961119751166408,0.0435458786936236
2061,satimage.csv,0.35,1,GaussianNB,LSSm,0.0410755556496857,3.211508553654743,0.0404354587869362
2062,satimage.csv,0.35,2,GaussianNB,LSSm,0.0194153857589606,3.073094867807154,0.0202177293934681
2063,satimage.csv,0.35,3,GaussianNB,LSSm,0.0278030246926047,3.404354587869362,0.0279937791601866
2064,satimage.csv,0.35,4,GaussianNB,LSSm,0.0312798773118954,3.23950233281493,0.0326594090202177
2065,satimage.csv,0.35,5,GaussianNB,LSSm,0.0323211117797385,3.3079315707620527,0.031104199066874
2066,satimage.csv,0.35,6,GaussianNB,LSSm,0.04233976488933,3.160186625194401,0.0435458786936236
2067,satimage.csv,0.35,7,GaussianNB,LSSm,0.0315635597467175,2.982892690513219,0.0295489891135303
2068,satimage.csv,0.35,8,GaussianNB,LSSm,0.0240699470173215,3.031104199066874,0.0233281493001555
2069,satimage.csv,0.35,9,GaussianNB,LSSm,0.0297303944239019,3.5178849144634525,0.0295489891135303
2070,sonar.csv,0.35,0,KNeighborsClassifier,LSSm,0.5396825396825397,0.4285714285714285,0.5714285714285714
2071,sonar.csv,0.35,1,KNeighborsClassifier,LSSm,0.5782312925170068,0.3809523809523809,0.6190476190476191
2072,sonar.csv,0.35,2,KNeighborsClassifier,LSSm,0.7619047619047619,0.238095238095238,0.7619047619047619
2073,sonar.csv,0.35,3,KNeighborsClassifier,LSSm,0.6666666666666666,0.3333333333333333,0.6666666666666666
2074,sonar.csv,0.35,4,KNeighborsClassifier,LSSm,0.569467146126185,0.4285714285714285,0.5714285714285714
2075,sonar.csv,0.35,5,KNeighborsClassifier,LSSm,0.7005494505494505,0.2857142857142857,0.7142857142857143
2076,sonar.csv,0.35,6,KNeighborsClassifier,LSSm,0.5593277310924369,0.4285714285714285,0.5714285714285714
2077,sonar.csv,0.35,7,KNeighborsClassifier,LSSm,0.804945054945055,0.1904761904761904,0.8095238095238095
2078,sonar.csv,0.35,8,KNeighborsClassifier,LSSm,0.7,0.3,0.7
2079,sonar.csv,0.35,9,KNeighborsClassifier,LSSm,0.848849104859335,0.15,0.85
2080,sonar.csv,0.35,0,DecisionTreeClassifier,LSSm,0.6651411136536994,0.3333333333333333,0.6666666666666666
2081,sonar.csv,0.35,1,DecisionTreeClassifier,LSSm,0.6173160173160174,0.3809523809523809,0.6190476190476191
2082,sonar.csv,0.35,2,DecisionTreeClassifier,LSSm,0.569467146126185,0.4285714285714285,0.5714285714285714
2083,sonar.csv,0.35,3,DecisionTreeClassifier,LSSm,0.6651411136536994,0.3333333333333333,0.6666666666666666
2084,sonar.csv,0.35,4,DecisionTreeClassifier,LSSm,0.712987012987013,0.2857142857142857,0.7142857142857143
2085,sonar.csv,0.35,5,DecisionTreeClassifier,LSSm,0.6651411136536994,0.3333333333333333,0.6666666666666666
2086,sonar.csv,0.35,6,DecisionTreeClassifier,LSSm,0.8571428571428571,0.1428571428571428,0.8571428571428571
2087,sonar.csv,0.35,7,DecisionTreeClassifier,LSSm,0.6031746031746033,0.3809523809523809,0.6190476190476191
2088,sonar.csv,0.35,8,DecisionTreeClassifier,LSSm,0.5,0.5,0.5
2089,sonar.csv,0.35,9,DecisionTreeClassifier,LSSm,0.591919191919192,0.4,0.6
2090,sonar.csv,0.35,0,GaussianNB,LSSm,0.6173160173160174,0.3809523809523809,0.6190476190476191
2091,sonar.csv,0.35,1,GaussianNB,LSSm,0.4761904761904761,0.5238095238095238,0.4761904761904761
2092,sonar.csv,0.35,2,GaussianNB,LSSm,0.662090007627765,0.3333333333333333,0.6666666666666666
2093,sonar.csv,0.35,3,GaussianNB,LSSm,0.7063492063492063,0.2857142857142857,0.7142857142857143
2094,sonar.csv,0.35,4,GaussianNB,LSSm,0.4614005602240896,0.5238095238095238,0.4761904761904761
2095,sonar.csv,0.35,5,GaussianNB,LSSm,0.5105820105820106,0.4761904761904761,0.5238095238095238
2096,sonar.csv,0.35,6,GaussianNB,LSSm,0.712987012987013,0.2857142857142857,0.7142857142857143
2097,sonar.csv,0.35,7,GaussianNB,LSSm,0.6207792207792208,0.3809523809523809,0.6190476190476191
2098,sonar.csv,0.35,8,GaussianNB,LSSm,0.6473145780051152,0.35,0.65
2099,sonar.csv,0.35,9,GaussianNB,LSSm,0.591919191919192,0.4,0.6
2100,wholesaleCustomers.csv,0.35,0,KNeighborsClassifier,LSSm,0.0337995337995338,1.3863636363636365,0.0227272727272727
2101,wholesaleCustomers.csv,0.35,1,KNeighborsClassifier,LSSm,0.1614100185528757,0.9318181818181818,0.1363636363636363
2102,wholesaleCustomers.csv,0.35,2,KNeighborsClassifier,LSSm,0.1160541586073501,0.9772727272727272,0.0909090909090909
2103,wholesaleCustomers.csv,0.35,3,KNeighborsClassifier,LSSm,0.0317124735729386,1.1136363636363635,0.0227272727272727
2104,wholesaleCustomers.csv,0.35,4,KNeighborsClassifier,LSSm,0.0317124735729386,1.1136363636363635,0.0227272727272727
2105,wholesaleCustomers.csv,0.35,5,KNeighborsClassifier,LSSm,0.0324675324675324,1.181818181818182,0.0227272727272727
2106,wholesaleCustomers.csv,0.35,6,KNeighborsClassifier,LSSm,0.0909090909090909,1.068181818181818,0.0681818181818181
2107,wholesaleCustomers.csv,0.35,7,KNeighborsClassifier,LSSm,0.0649350649350649,1.2272727272727273,0.0454545454545454
2108,wholesaleCustomers.csv,0.35,8,KNeighborsClassifier,LSSm,0.034090909090909,1.318181818181818,0.0227272727272727
2109,wholesaleCustomers.csv,0.35,9,KNeighborsClassifier,LSSm,0.0332594235033259,1.25,0.0227272727272727
2110,wholesaleCustomers.csv,0.35,0,DecisionTreeClassifier,LSSm,0.0313852813852813,1.181818181818182,0.0227272727272727
2111,wholesaleCustomers.csv,0.35,1,DecisionTreeClassifier,LSSm,0.153276955602537,1.2954545454545454,0.1136363636363636
2112,wholesaleCustomers.csv,0.35,2,DecisionTreeClassifier,LSSm,0.1669758812615955,0.9318181818181818,0.1363636363636363
2113,wholesaleCustomers.csv,0.35,3,DecisionTreeClassifier,LSSm,0.0324675324675324,1.181818181818182,0.0227272727272727
2114,wholesaleCustomers.csv,0.35,4,DecisionTreeClassifier,LSSm,0.1420454545454545,0.9545454545454546,0.1136363636363636
2115,wholesaleCustomers.csv,0.35,5,DecisionTreeClassifier,LSSm,0.0681818181818181,1.3636363636363635,0.0454545454545454
2116,wholesaleCustomers.csv,0.35,6,DecisionTreeClassifier,LSSm,0.1450676982591876,1.0227272727272727,0.1136363636363636
2117,wholesaleCustomers.csv,0.35,7,DecisionTreeClassifier,LSSm,0.0665188470066518,1.2954545454545454,0.0454545454545454
2118,wholesaleCustomers.csv,0.35,8,DecisionTreeClassifier,LSSm,0.0929752066115702,1.1363636363636365,0.0681818181818181
2119,wholesaleCustomers.csv,0.35,9,DecisionTreeClassifier,LSSm,0.1298701298701298,1.318181818181818,0.0909090909090909
2120,wholesaleCustomers.csv,0.35,0,GaussianNB,LSSm,0.1146245059288537,1.0454545454545454,0.0909090909090909
2121,wholesaleCustomers.csv,0.35,1,GaussianNB,LSSm,0.1614100185528757,0.9318181818181818,0.1363636363636363
2122,wholesaleCustomers.csv,0.35,2,GaussianNB,LSSm,0.0619834710743801,1.0909090909090908,0.0454545454545454
2123,wholesaleCustomers.csv,0.35,3,GaussianNB,LSSm,0.0606060606060606,1.0227272727272727,0.0454545454545454
2124,wholesaleCustomers.csv,0.35,4,GaussianNB,LSSm,0.0,1.068181818181818,0.0
2125,wholesaleCustomers.csv,0.35,5,GaussianNB,LSSm,0.034090909090909,1.318181818181818,0.0227272727272727
2126,wholesaleCustomers.csv,0.35,6,GaussianNB,LSSm,0.1136363636363636,0.9090909090909092,0.0909090909090909
2127,wholesaleCustomers.csv,0.35,7,GaussianNB,LSSm,0.0889328063241106,1.0,0.0681818181818181
2128,wholesaleCustomers.csv,0.35,8,GaussianNB,LSSm,0.034090909090909,1.318181818181818,0.0227272727272727
2129,wholesaleCustomers.csv,0.35,9,GaussianNB,LSSm,0.0649350649350649,1.2272727272727273,0.0454545454545454
2130,wifi-localization.csv,0.35,0,KNeighborsClassifier,LSSm,0.0145743145743145,1.245,0.015
2131,wifi-localization.csv,0.35,1,KNeighborsClassifier,LSSm,0.0246071133167907,1.5,0.025
2132,wifi-localization.csv,0.35,2,KNeighborsClassifier,LSSm,0.0353671617161716,1.455,0.035
2133,wifi-localization.csv,0.35,3,KNeighborsClassifier,LSSm,0.0383644859813084,1.25,0.04
2134,wifi-localization.csv,0.35,4,KNeighborsClassifier,LSSm,0.0453061224489795,1.57,0.045
2135,wifi-localization.csv,0.35,5,KNeighborsClassifier,LSSm,0.0154282765737874,1.54,0.015
2136,wifi-localization.csv,0.35,6,KNeighborsClassifier,LSSm,0.0244205873819015,1.235,0.025
2137,wifi-localization.csv,0.35,7,KNeighborsClassifier,LSSm,0.0452797965192098,1.585,0.045
2138,wifi-localization.csv,0.35,8,KNeighborsClassifier,LSSm,0.0301399276360952,1.42,0.03
2139,wifi-localization.csv,0.35,9,KNeighborsClassifier,LSSm,0.0101020408163265,1.46,0.01
2140,wifi-localization.csv,0.35,0,DecisionTreeClassifier,LSSm,0.0712215320910973,1.595,0.07
2141,wifi-localization.csv,0.35,1,DecisionTreeClassifier,LSSm,0.039273441335297,1.505,0.04
2142,wifi-localization.csv,0.35,2,DecisionTreeClassifier,LSSm,0.0492718446601941,1.555,0.05
2143,wifi-localization.csv,0.35,3,DecisionTreeClassifier,LSSm,0.0489878542510121,1.43,0.05
2144,wifi-localization.csv,0.35,4,DecisionTreeClassifier,LSSm,0.0454295732787347,1.605,0.045
2145,wifi-localization.csv,0.35,5,DecisionTreeClassifier,LSSm,0.0305987389520985,1.42,0.03
2146,wifi-localization.csv,0.35,6,DecisionTreeClassifier,LSSm,0.044069944730322,1.315,0.045
2147,wifi-localization.csv,0.35,7,DecisionTreeClassifier,LSSm,0.0678038860856226,1.57,0.07
2148,wifi-localization.csv,0.35,8,DecisionTreeClassifier,LSSm,0.0352081126479994,1.535,0.035
2149,wifi-localization.csv,0.35,9,DecisionTreeClassifier,LSSm,0.0149514951495149,1.52,0.015
2150,wifi-localization.csv,0.35,0,GaussianNB,LSSm,0.0396380639634494,1.38,0.04
2151,wifi-localization.csv,0.35,1,GaussianNB,LSSm,0.0145871559633027,1.26,0.015
2152,wifi-localization.csv,0.35,2,GaussianNB,LSSm,0.0436974789915966,1.35,0.045
2153,wifi-localization.csv,0.35,3,GaussianNB,LSSm,0.0219298245614035,1.295,0.025
2154,wifi-localization.csv,0.35,4,GaussianNB,LSSm,0.0341435957632242,1.49,0.035
2155,wifi-localization.csv,0.35,5,GaussianNB,LSSm,0.02859477124183,1.29,0.03
2156,wifi-localization.csv,0.35,6,GaussianNB,LSSm,0.0294897959183673,1.43,0.03
2157,wifi-localization.csv,0.35,7,GaussianNB,LSSm,0.032949371659049,1.34,0.035
2158,wifi-localization.csv,0.35,8,GaussianNB,LSSm,0.0281036168132942,1.325,0.03
2159,wifi-localization.csv,0.35,9,GaussianNB,LSSm,0.0200556292742676,1.405,0.02
