@relation texture-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
0.120953,0.388889,0.464329,0.429329,0.516756,0.55945,0.364686,0.484438,0.537483,0.474892,0.120953,0.320962,0.464082,0.339574,0.503162,0.499029,0.369966,0.517668,0.558418,0.521309,0.120953,0.251096,0.327364,0.323324,0.43956,0.517869,0.270665,0.375,0.44357,0.383844,0.120953,0.248853,0.419319,0.293872,0.417712,0.479764,0.281459,0.421379,0.459311,0.427976,10
0.194694,0.450327,0.48549,0.479976,0.532842,0.589003,0.41835,0.489851,0.559572,0.524489,0.194694,0.389003,0.573546,0.382979,0.556459,0.552427,0.397651,0.556537,0.588776,0.561458,0.194694,0.350329,0.408506,0.42252,0.513898,0.609575,0.354403,0.456853,0.536089,0.449314,0.194694,0.361812,0.537322,0.385097,0.512177,0.515177,0.402829,0.537568,0.539906,0.535119,10
0.092626,0.408497,0.46977,0.477621,0.568365,0.628866,0.37161,0.481732,0.590361,0.476131,0.092626,0.314089,0.480616,0.371915,0.559169,0.554369,0.402685,0.559187,0.655014,0.569487,0.092626,0.234101,0.311136,0.296515,0.427279,0.53203,0.240951,0.36231,0.434383,0.344773,0.092626,0.256307,0.378705,0.320334,0.430996,0.450253,0.311243,0.436871,0.474178,0.411905,10
0.166367,0.49281,0.553809,0.51649,0.608579,0.615808,0.393537,0.493234,0.568273,0.514569,0.166367,0.416495,0.567275,0.408511,0.589883,0.509709,0.443792,0.628975,0.649494,0.6084,0.166367,0.337171,0.358702,0.396247,0.490627,0.592043,0.312804,0.416244,0.503281,0.39018,0.166367,0.34289,0.501647,0.374652,0.499631,0.484823,0.399851,0.539117,0.561815,0.533333,10
0.143885,0.479085,0.521161,0.502356,0.590483,0.614433,0.421812,0.548038,0.601071,0.517669,0.143885,0.398625,0.557583,0.414468,0.605239,0.562136,0.447148,0.618375,0.645814,0.57937,0.143885,0.330592,0.341354,0.386595,0.506787,0.59002,0.319287,0.429569,0.500656,0.365364,0.143885,0.337156,0.501647,0.362813,0.487823,0.485666,0.379002,0.525949,0.532081,0.51369,10
0.131745,0.42549,0.546554,0.489399,0.617292,0.651546,0.389498,0.562246,0.625167,0.546807,0.131745,0.35945,0.49829,0.422979,0.560976,0.539806,0.44547,0.585689,0.637534,0.553428,0.131745,0.283443,0.307778,0.37319,0.474467,0.58058,0.300918,0.385787,0.480971,0.351637,0.131745,0.295872,0.43798,0.344011,0.456089,0.444351,0.347729,0.478699,0.50313,0.455952,10
0.166817,0.42549,0.487304,0.441696,0.520107,0.538144,0.386036,0.499323,0.540161,0.49535,0.166817,0.369759,0.519954,0.379574,0.543812,0.540777,0.39849,0.545936,0.579577,0.535516,0.166817,0.316338,0.380526,0.378552,0.478992,0.552259,0.318206,0.425127,0.48622,0.411299,0.166817,0.306193,0.489572,0.350279,0.483395,0.51855,0.344006,0.492641,0.513302,0.468452,10
0.202788,0.545752,0.572551,0.533569,0.634048,0.660481,0.443739,0.58525,0.619813,0.559206,0.202788,0.458419,0.572976,0.445106,0.604336,0.52233,0.473154,0.635159,0.661454,0.611489,0.202788,0.384868,0.382205,0.43378,0.528119,0.575185,0.362507,0.461294,0.510499,0.380676,0.202788,0.356651,0.514819,0.401114,0.508487,0.519393,0.413999,0.522851,0.538341,0.51131,10
0.125,0.471242,0.523579,0.491755,0.591823,0.589003,0.396422,0.50406,0.556894,0.486051,0.125,0.373883,0.527936,0.402553,0.569106,0.504854,0.431208,0.584806,0.604416,0.561458,0.125,0.318531,0.420257,0.394102,0.538462,0.596763,0.311183,0.449873,0.512467,0.411827,0.125,0.336583,0.503293,0.395543,0.519557,0.510961,0.424423,0.573199,0.576682,0.542262,10
0.655576,0.838562,0.637243,0.802709,0.763405,0.725773,0.784766,0.773342,0.771754,0.613763,0.655576,0.748454,0.705815,0.631489,0.66215,0.453398,0.713926,0.69788,0.649494,0.558369,0.655576,0.70011,0.492445,0.775871,0.7117,0.770061,0.743382,0.669416,0.738189,0.587645,0.655576,0.757454,0.789791,0.780641,0.810332,0.790051,0.772152,0.810999,0.760563,0.633929,10
0.39973,0.684967,0.610641,0.68139,0.697051,0.714089,0.60704,0.667118,0.722222,0.572846,0.39973,0.601375,0.593501,0.541277,0.579042,0.456311,0.650168,0.661661,0.664213,0.596665,0.39973,0.508772,0.378288,0.549598,0.573368,0.654754,0.506213,0.52665,0.591207,0.410771,0.39973,0.521216,0.639407,0.556407,0.622878,0.604553,0.577066,0.656855,0.634585,0.595833,10
0.172212,0.491503,0.561064,0.522968,0.612601,0.659794,0.418927,0.5318,0.608434,0.508989,0.172212,0.432302,0.563284,0.421277,0.592593,0.507767,0.484899,0.634276,0.649494,0.605312,0.172212,0.379386,0.41634,0.451475,0.584357,0.656102,0.376553,0.486041,0.564304,0.406547,0.172212,0.357225,0.520856,0.389972,0.510701,0.48145,0.415488,0.556158,0.558685,0.535714,10
0.169514,0.471242,0.518138,0.482332,0.560322,0.618557,0.40854,0.533153,0.582329,0.519529,0.169514,0.435052,0.517674,0.462979,0.602529,0.55534,0.471477,0.610424,0.642134,0.564546,0.169514,0.351425,0.410744,0.409651,0.544926,0.605529,0.330632,0.471447,0.529528,0.403907,0.169514,0.33945,0.474753,0.37883,0.498155,0.504216,0.366344,0.515879,0.528169,0.489286,10
0.152428,0.448366,0.48549,0.459364,0.538874,0.573196,0.375072,0.49594,0.538153,0.473652,0.152428,0.412371,0.490878,0.444255,0.562782,0.503883,0.455537,0.575088,0.602576,0.526251,0.152428,0.33443,0.364298,0.391421,0.507434,0.575185,0.315505,0.421954,0.484908,0.350053,0.152428,0.317661,0.428101,0.362813,0.457565,0.471332,0.349963,0.467854,0.483568,0.436905,10
0.203687,0.50915,0.608827,0.528269,0.634718,0.624055,0.428159,0.586604,0.646586,0.624923,0.203687,0.461168,0.652223,0.460426,0.6486,0.591262,0.479866,0.677562,0.667893,0.654107,0.203687,0.408991,0.449356,0.462735,0.592114,0.646662,0.375473,0.50698,0.571522,0.407075,0.203687,0.37156,0.529638,0.415738,0.539483,0.535413,0.4207,0.55306,0.567293,0.510714,10
0.143885,0.513072,0.591294,0.519435,0.632038,0.659794,0.412002,0.577131,0.649933,0.571606,0.143885,0.446048,0.627138,0.449362,0.639566,0.587379,0.493289,0.689929,0.687213,0.665843,0.143885,0.319079,0.366536,0.387131,0.513898,0.611598,0.317126,0.424492,0.484252,0.347413,0.143885,0.3125,0.465971,0.360724,0.480443,0.477234,0.387193,0.525949,0.545383,0.514286,10
0.235162,0.544444,0.567715,0.537691,0.598525,0.617869,0.446624,0.553451,0.618474,0.551767,0.235162,0.462543,0.558153,0.459574,0.588979,0.487379,0.471477,0.60424,0.602576,0.539839,0.235162,0.393092,0.395635,0.453619,0.493859,0.540121,0.388979,0.442893,0.515748,0.425554,0.235162,0.385894,0.481339,0.421309,0.497417,0.477234,0.439315,0.5244,0.539906,0.490476,10
0.093076,0.447059,0.510278,0.491755,0.58244,0.632302,0.369879,0.5,0.616466,0.49783,0.093076,0.341581,0.471494,0.379574,0.526649,0.473786,0.411074,0.539753,0.607176,0.544781,0.093076,0.263158,0.3061,0.338338,0.446025,0.550236,0.267963,0.367386,0.46063,0.345301,0.093076,0.261468,0.411087,0.316852,0.435424,0.437605,0.323157,0.453137,0.480438,0.430952,10
0.159622,0.522222,0.521161,0.520024,0.601206,0.62268,0.442585,0.540595,0.583668,0.50403,0.159622,0.441924,0.558153,0.417872,0.610659,0.485437,0.467282,0.654594,0.655934,0.600371,0.159622,0.363487,0.362619,0.436997,0.542986,0.634525,0.337115,0.441624,0.536089,0.352693,0.159622,0.370413,0.579583,0.397632,0.542435,0.540472,0.441549,0.593338,0.600939,0.602381,10
0.301259,0.535948,0.516929,0.511779,0.558981,0.575258,0.440854,0.526387,0.562918,0.456293,0.301259,0.493471,0.539339,0.476596,0.577236,0.456311,0.464765,0.594523,0.596136,0.519456,0.301259,0.425439,0.390599,0.493298,0.552683,0.61497,0.418152,0.459391,0.511811,0.359029,0.301259,0.40195,0.447311,0.416435,0.457565,0.445194,0.437081,0.478699,0.49374,0.460714,10
0.120054,0.45098,0.553204,0.486455,0.58311,0.657732,0.403347,0.541949,0.613788,0.549287,0.120054,0.404124,0.507412,0.406809,0.575429,0.496117,0.458893,0.620141,0.651334,0.579988,0.120054,0.296601,0.366536,0.362466,0.489981,0.565745,0.296056,0.415609,0.480971,0.372756,0.120054,0.317087,0.474753,0.374652,0.488561,0.492411,0.387937,0.534469,0.554773,0.521429,10
0.714928,0.827451,0.509674,0.761484,0.574397,0.576632,0.768609,0.627199,0.664659,0.66894,0.714928,0.791065,0.736032,0.694468,0.68112,0.524272,0.714765,0.696996,0.635695,0.609018,0.714928,0.723684,0.463906,0.727614,0.616677,0.652057,0.710967,0.618655,0.641076,0.476241,0.714928,0.718463,0.808452,0.649025,0.725461,0.728499,0.594937,0.697134,0.674491,0.6125,10
0.414119,0.581699,0.582225,0.603062,0.587131,0.630928,0.579342,0.581867,0.627175,0.566026,0.414119,0.529897,0.672748,0.48,0.620596,0.568932,0.552852,0.64841,0.658694,0.620136,0.414119,0.54386,0.515949,0.603753,0.678087,0.749157,0.547272,0.63198,0.709974,0.534319,0.414119,0.548165,0.64764,0.550836,0.6369,0.634064,0.539836,0.656081,0.64554,0.57619,10
0.268435,0.556863,0.577388,0.571849,0.675603,0.743643,0.502597,0.659675,0.672691,0.650961,0.268435,0.446735,0.603763,0.451064,0.649503,0.613592,0.475671,0.669611,0.698252,0.646078,0.268435,0.355263,0.350867,0.403217,0.446025,0.537424,0.360346,0.404822,0.464567,0.392291,0.268435,0.395069,0.570252,0.425487,0.545387,0.577572,0.448995,0.58017,0.607981,0.582738,10
0.259442,0.563399,0.571947,0.545347,0.599866,0.620619,0.462204,0.56157,0.625837,0.569746,0.259442,0.486598,0.577537,0.473191,0.604336,0.498058,0.497483,0.626325,0.623735,0.561458,0.259442,0.422149,0.438165,0.479893,0.535229,0.564396,0.414911,0.480964,0.544619,0.454593,0.259442,0.409404,0.515368,0.435933,0.531365,0.509275,0.460908,0.567002,0.575117,0.522619,10
0.165468,0.483007,0.548972,0.48351,0.601206,0.62543,0.382574,0.506766,0.57162,0.527588,0.165468,0.404124,0.540479,0.399149,0.570912,0.515534,0.415268,0.59894,0.632015,0.581223,0.165468,0.326754,0.4169,0.381233,0.51713,0.601483,0.310643,0.439721,0.507218,0.416051,0.165468,0.342317,0.479693,0.39624,0.498893,0.53204,0.413999,0.530596,0.579812,0.541667,10
0.305755,0.569281,0.548368,0.515312,0.575067,0.598625,0.437392,0.49594,0.548193,0.437074,0.305755,0.506529,0.530217,0.481702,0.570912,0.409709,0.50755,0.617491,0.619135,0.520692,0.305755,0.451754,0.33352,0.514745,0.53329,0.635199,0.445165,0.476523,0.574803,0.401795,0.305755,0.413991,0.39517,0.427577,0.425092,0.354975,0.451229,0.470178,0.459311,0.397024,10
0.171763,0.54183,0.545949,0.54947,0.654155,0.693471,0.475476,0.573072,0.628514,0.49411,0.171763,0.475601,0.603763,0.451064,0.66215,0.557282,0.53943,0.732332,0.735051,0.667696,0.171763,0.354167,0.397314,0.445576,0.568197,0.628456,0.360346,0.451142,0.540026,0.404435,0.171763,0.343463,0.496158,0.355153,0.455351,0.440978,0.382725,0.505035,0.522692,0.523214,10
0.167716,0.486275,0.556227,0.501767,0.58244,0.605498,0.39296,0.495264,0.562918,0.530068,0.167716,0.413746,0.588369,0.418723,0.597109,0.564078,0.448826,0.640459,0.663293,0.641137,0.167716,0.350329,0.398433,0.421984,0.52424,0.615644,0.340897,0.449239,0.534777,0.43453,0.167716,0.333716,0.469813,0.379526,0.488561,0.48398,0.402829,0.522851,0.545383,0.5125,10
0.16277,0.558824,0.592503,0.556537,0.645442,0.639175,0.454126,0.571719,0.601071,0.549287,0.16277,0.454983,0.562144,0.437447,0.596206,0.487379,0.516779,0.650177,0.667893,0.633107,0.16277,0.368969,0.387241,0.44504,0.554622,0.63857,0.36899,0.480964,0.554462,0.394931,0.16277,0.366972,0.517014,0.440111,0.538007,0.55312,0.474311,0.594113,0.625978,0.572024,10
0.267986,0.558824,0.430472,0.534158,0.540214,0.584192,0.446047,0.480379,0.558233,0.420335,0.267986,0.479038,0.446408,0.452766,0.521229,0.441748,0.467282,0.526502,0.574057,0.515133,0.267986,0.440789,0.395076,0.461126,0.525533,0.627107,0.380875,0.474619,0.543307,0.383316,0.267986,0.424312,0.507135,0.462396,0.546125,0.519393,0.483991,0.580945,0.58529,0.509524,10
0.189748,0.536601,0.512696,0.552415,0.617962,0.689347,0.466244,0.573072,0.61178,0.522009,0.189748,0.430928,0.531357,0.431489,0.576332,0.505825,0.474832,0.621025,0.643054,0.596047,0.189748,0.349232,0.376049,0.405362,0.504202,0.579906,0.340357,0.432107,0.487533,0.363252,0.189748,0.381307,0.501647,0.430362,0.529151,0.496627,0.446761,0.584043,0.581377,0.534524,10
0.274281,0.538562,0.564692,0.512367,0.585121,0.588316,0.435661,0.523681,0.544177,0.437694,0.274281,0.45567,0.535918,0.449362,0.597109,0.475728,0.469799,0.621908,0.630175,0.532427,0.274281,0.404605,0.321209,0.465952,0.500323,0.599461,0.407347,0.452411,0.538714,0.3849,0.274281,0.400229,0.403403,0.408078,0.42214,0.36172,0.421445,0.461658,0.464006,0.404762,10
0.126799,0.380392,0.49214,0.399882,0.50067,0.543643,0.326601,0.461434,0.523427,0.50713,0.126799,0.320962,0.470353,0.354894,0.507678,0.5,0.338926,0.484982,0.531739,0.478691,0.126799,0.277961,0.367655,0.343164,0.463478,0.547539,0.266883,0.396574,0.478346,0.390707,0.126799,0.268349,0.451153,0.310585,0.467159,0.526981,0.302308,0.476375,0.499218,0.467262,10
0.147032,0.40915,0.464329,0.425206,0.506032,0.552577,0.347374,0.460081,0.527443,0.464352,0.147032,0.352577,0.462942,0.38383,0.514905,0.474757,0.411074,0.538869,0.579577,0.522545,0.147032,0.315789,0.357583,0.368901,0.480284,0.563722,0.298757,0.416878,0.483596,0.36906,0.147032,0.28039,0.389682,0.325905,0.42583,0.438449,0.32688,0.435321,0.462441,0.405357,10
0.275629,0.575817,0.573156,0.555948,0.606568,0.61512,0.481823,0.571042,0.627845,0.572226,0.275629,0.493471,0.566135,0.480851,0.597109,0.495146,0.495805,0.607774,0.612695,0.549104,0.275629,0.426535,0.436486,0.486863,0.539108,0.575185,0.420313,0.478426,0.544619,0.444562,0.275629,0.424885,0.527991,0.445682,0.534317,0.509275,0.466121,0.564679,0.568858,0.522024,10
0.180755,0.477124,0.515115,0.510601,0.591823,0.623368,0.454703,0.527064,0.57162,0.49225,0.180755,0.395876,0.538198,0.387234,0.551039,0.540777,0.437919,0.55477,0.613615,0.581223,0.180755,0.355811,0.343033,0.396247,0.505495,0.583951,0.350621,0.444162,0.48294,0.329989,0.180755,0.366399,0.502744,0.399025,0.490775,0.495784,0.413999,0.525949,0.537559,0.526786,10
0.152878,0.518954,0.579202,0.493522,0.598525,0.621993,0.367571,0.537212,0.599063,0.528208,0.152878,0.424055,0.608324,0.405957,0.605239,0.561165,0.441275,0.647527,0.661454,0.651637,0.152878,0.311952,0.332401,0.361394,0.442793,0.534053,0.289033,0.375635,0.433727,0.31943,0.152878,0.303899,0.451701,0.361421,0.473063,0.505902,0.38347,0.505809,0.537559,0.490476,10
0.264838,0.6,0.541717,0.559482,0.625335,0.660481,0.493364,0.604195,0.646586,0.553627,0.264838,0.499656,0.59008,0.470638,0.598916,0.528155,0.505872,0.635159,0.651334,0.62446,0.264838,0.452851,0.390039,0.487399,0.535876,0.5853,0.404646,0.468909,0.520997,0.38754,0.264838,0.426606,0.590011,0.455432,0.573432,0.546374,0.481013,0.591789,0.584507,0.544048,10
0.147482,0.460784,0.539299,0.492344,0.595174,0.637801,0.406232,0.541272,0.597055,0.527588,0.147482,0.406186,0.554162,0.408511,0.564589,0.498058,0.442953,0.607774,0.609016,0.576899,0.147482,0.309759,0.401231,0.371582,0.498384,0.547539,0.305781,0.429569,0.494751,0.427138,0.147482,0.311927,0.464325,0.35376,0.465683,0.475548,0.346984,0.487994,0.49687,0.455952,10
0.201439,0.473203,0.530834,0.479388,0.572386,0.602749,0.406809,0.544655,0.605756,0.546187,0.201439,0.408935,0.496579,0.430638,0.520325,0.480583,0.432886,0.529152,0.563017,0.499691,0.201439,0.370066,0.371013,0.425201,0.489334,0.576534,0.34684,0.422589,0.503281,0.381204,0.201439,0.338303,0.49067,0.370474,0.498155,0.562395,0.369322,0.509682,0.540689,0.52381,10
0.13714,0.467974,0.5,0.474676,0.567024,0.647423,0.391806,0.514885,0.609103,0.50713,0.13714,0.417182,0.502851,0.393191,0.527552,0.478641,0.452181,0.590106,0.637534,0.598518,0.13714,0.326206,0.393956,0.394638,0.526826,0.587323,0.30524,0.434645,0.511811,0.393347,0.13714,0.306193,0.497256,0.3461,0.484871,0.517707,0.344751,0.510457,0.539906,0.52381,10
0.175809,0.481046,0.539903,0.493522,0.605898,0.654983,0.42412,0.556834,0.595716,0.476131,0.175809,0.426117,0.518244,0.442553,0.557362,0.507767,0.5,0.610424,0.636615,0.574429,0.175809,0.356908,0.38892,0.425201,0.521655,0.577883,0.374392,0.470812,0.526903,0.423442,0.175809,0.349197,0.546652,0.390669,0.544649,0.549747,0.414743,0.575523,0.603286,0.566071,10
0.69964,0.833987,0.572551,0.749117,0.63807,0.613746,0.735141,0.652233,0.676707,0.530688,0.69964,0.762199,0.750855,0.578723,0.65402,0.446602,0.64094,0.685512,0.638454,0.55034,0.69964,0.725329,0.549524,0.778016,0.726568,0.776804,0.755267,0.697335,0.757218,0.605069,0.69964,0.758601,0.80022,0.723538,0.761624,0.716695,0.713328,0.776917,0.733959,0.655357,10
0.131295,0.446405,0.531439,0.493522,0.601877,0.654983,0.38719,0.552097,0.631191,0.559826,0.131295,0.366323,0.472064,0.435745,0.540199,0.505825,0.447987,0.55742,0.609936,0.528104,0.131295,0.298794,0.344152,0.40429,0.517776,0.635873,0.307401,0.411802,0.525591,0.378036,0.131295,0.317661,0.480241,0.390669,0.527675,0.53457,0.397617,0.556933,0.575117,0.513095,10
0.141187,0.429412,0.428658,0.458775,0.516086,0.578694,0.365263,0.451962,0.546185,0.422815,0.141187,0.33677,0.50171,0.359149,0.543812,0.528155,0.377517,0.530919,0.592456,0.535516,0.141187,0.277961,0.323447,0.337802,0.438268,0.534727,0.285251,0.385152,0.456037,0.351109,0.141187,0.282683,0.367728,0.321031,0.398524,0.390388,0.323902,0.412858,0.434272,0.386905,10
0.117806,0.40915,0.494559,0.427562,0.537534,0.570447,0.346797,0.488498,0.546185,0.510849,0.117806,0.364261,0.506842,0.39234,0.559169,0.476699,0.40604,0.575088,0.587856,0.548487,0.117806,0.305373,0.377728,0.389276,0.51713,0.59002,0.308482,0.418147,0.501312,0.402851,0.117806,0.304472,0.457739,0.334958,0.463469,0.453626,0.343261,0.505809,0.513302,0.47619,10
0.14973,0.485621,0.558646,0.488221,0.603887,0.609622,0.405078,0.547361,0.597055,0.50155,0.14973,0.417182,0.594071,0.412766,0.606143,0.526214,0.466443,0.65371,0.647654,0.609018,0.14973,0.348684,0.394516,0.418767,0.536522,0.631153,0.345219,0.464467,0.550525,0.418163,0.14973,0.334289,0.502744,0.376741,0.520295,0.514334,0.389427,0.549961,0.56964,0.529167,10
0.669964,0.857516,0.672914,0.808009,0.775469,0.752577,0.748413,0.797023,0.841365,0.651581,0.669964,0.801375,0.72805,0.662979,0.661247,0.463107,0.706376,0.696996,0.656854,0.539839,0.669964,0.724781,0.490767,0.773727,0.703297,0.774107,0.736899,0.67132,0.740157,0.55227,0.669964,0.743693,0.771131,0.752089,0.786716,0.724283,0.742368,0.790085,0.737872,0.59881,10
0.119155,0.473203,0.46977,0.493522,0.560322,0.591065,0.405078,0.512179,0.585676,0.458772,0.119155,0.338144,0.518244,0.359149,0.538392,0.533981,0.376678,0.538869,0.588776,0.554046,0.119155,0.305373,0.3615,0.372654,0.505495,0.567094,0.307942,0.420051,0.480971,0.378036,0.119155,0.338876,0.519759,0.390669,0.528413,0.51855,0.425168,0.594113,0.606416,0.570238,10
0.214029,0.527451,0.633615,0.534747,0.629357,0.657732,0.462204,0.58931,0.619143,0.574706,0.214029,0.453608,0.596351,0.427234,0.598916,0.556311,0.484899,0.64841,0.671573,0.640519,0.214029,0.421601,0.363738,0.482574,0.539754,0.623736,0.414911,0.472716,0.560367,0.417635,0.214029,0.40195,0.529638,0.426184,0.514391,0.499157,0.460908,0.554609,0.550861,0.541071,10
0.118705,0.433333,0.574365,0.439929,0.579088,0.641924,0.395845,0.539242,0.593039,0.580905,0.118705,0.369072,0.54675,0.358298,0.570009,0.516505,0.407718,0.59894,0.636615,0.60593,0.118705,0.30318,0.335199,0.362466,0.478992,0.562374,0.285251,0.402284,0.48294,0.351109,0.118705,0.311927,0.53348,0.340529,0.505535,0.540472,0.349218,0.534469,0.546948,0.549405,10
0.218525,0.537255,0.659008,0.52768,0.64008,0.665979,0.462781,0.625169,0.637216,0.614383,0.218525,0.431615,0.597491,0.441702,0.628726,0.593204,0.454698,0.639576,0.652254,0.614577,0.218525,0.384868,0.373251,0.44933,0.520362,0.612272,0.396002,0.475888,0.550525,0.441922,0.218525,0.393349,0.523052,0.423398,0.521033,0.512648,0.443783,0.567777,0.565728,0.539286,10
0.644335,0.901307,0.729746,0.799764,0.739946,0.683162,0.699942,0.722598,0.709505,0.691878,0.644335,0.809622,0.72577,0.755745,0.752484,0.581553,0.705537,0.712898,0.656854,0.580605,0.644335,0.749452,0.626189,0.763539,0.769877,0.787593,0.728795,0.752538,0.791995,0.644667,0.644335,0.762041,0.827662,0.809889,0.884871,0.881113,0.843634,0.931836,0.900626,0.773214,10
0.430755,0.611765,0.59734,0.599529,0.616622,0.656357,0.566647,0.612314,0.639893,0.551147,0.430755,0.553952,0.669327,0.522553,0.64589,0.61165,0.566275,0.665194,0.688132,0.621989,0.430755,0.544956,0.52826,0.612869,0.681319,0.764666,0.555375,0.621827,0.706037,0.566526,0.430755,0.553899,0.653128,0.559192,0.631734,0.65683,0.548771,0.636716,0.624413,0.5625,10
0.182104,0.515033,0.524184,0.520612,0.615282,0.641924,0.453549,0.56157,0.586345,0.510849,0.182104,0.453608,0.563854,0.471489,0.65402,0.576699,0.505872,0.675795,0.686293,0.612724,0.182104,0.372259,0.413542,0.436997,0.5585,0.631153,0.353323,0.483503,0.560367,0.413411,0.182104,0.338876,0.479144,0.37117,0.478229,0.469646,0.379747,0.494965,0.508607,0.474405,10
0.85027,0.966667,0.794438,0.949352,0.922922,0.879725,0.888055,0.918133,0.919009,0.781773,0.85027,0.90378,0.77138,0.835745,0.803071,0.598058,0.833893,0.812721,0.735971,0.576899,0.85027,0.902412,0.692781,0.914745,0.890756,0.87795,0.885467,0.857868,0.858924,0.647835,0.85027,0.902523,0.929199,0.931058,0.943173,0.907251,0.940432,0.967467,0.902973,0.75,10
0.330935,0.54183,0.519952,0.540047,0.536193,0.558763,0.508367,0.526387,0.570281,0.510229,0.330935,0.476976,0.627708,0.468936,0.614273,0.57767,0.536074,0.643993,0.666053,0.617665,0.330935,0.473136,0.468942,0.552815,0.639948,0.735671,0.511075,0.602157,0.685696,0.551214,0.330935,0.480505,0.537322,0.522284,0.553506,0.555649,0.519732,0.573974,0.571987,0.504762,10
0.120054,0.443137,0.509069,0.470554,0.542225,0.606873,0.379111,0.491204,0.584337,0.508369,0.120054,0.375945,0.50171,0.380426,0.531165,0.458252,0.41443,0.567138,0.584177,0.549722,0.120054,0.310307,0.368774,0.367292,0.487395,0.548887,0.286332,0.404188,0.480971,0.351109,0.120054,0.323968,0.520307,0.35376,0.512915,0.526981,0.371556,0.546088,0.571987,0.556548,10
0.089029,0.428758,0.542926,0.481743,0.592493,0.610309,0.382574,0.52571,0.585676,0.50775,0.089029,0.361512,0.527366,0.387234,0.548329,0.486408,0.458054,0.603357,0.635695,0.596047,0.089029,0.282346,0.351427,0.358177,0.501616,0.603506,0.268504,0.416878,0.499344,0.357445,0.089029,0.267775,0.48573,0.31546,0.476753,0.50253,0.3172,0.498064,0.528951,0.501786,10
