@relation page-blocks-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}

@data
0.007472,0.054348,0.001458,0.008235,0.431435,0.916844,0.000228,0.002999,0.004184,0.014326,1
0.004981,0.025362,0.000472,0.005574,0.535865,0.914712,0.000244,0.001242,0.001344,0.005606,1
0.011208,0.471014,0.018078,0.048591,0.223629,0.657783,0.000155,0.020838,0.038243,0.121146,1
0.011208,0.179348,0.006897,0.018609,0.226793,0.705757,0.000166,0.008057,0.015544,0.045469,1
0.011208,0.166667,0.00641,0.017306,0.227848,0.769723,0.000157,0.007512,0.015653,0.043289,1
0.011208,0.105072,0.004049,0.010974,0.209916,0.747335,0.000141,0.004452,0.009604,0.026783,1
0.008717,0.043478,0.00134,0.005806,0.261603,0.5629,0.000246,0.001787,0.002406,0.008097,1
0.011208,0.076087,0.002938,0.007995,0.21519,0.687633,0.000161,0.003301,0.006439,0.018686,1
0.009963,0.016304,0.000576,0.002056,0.355485,0.881663,0.00019,0.00103,0.001583,0.005294,1
0.008717,0.003623,0.000118,0.000685,0.472574,1,0.000404,0.000333,0.000369,0.000934,1
0.008717,0.063406,0.001952,0.008367,0.285865,0.766525,0.000174,0.002787,0.004726,0.01526,1
0.008717,0.030797,0.000951,0.004177,0.128692,0.422175,0.000303,0.000727,0.001279,0.002803,1
0.008717,0.01087,0.00034,0.001616,0.302743,0.96162,0.000073,0.000545,0.001019,0.004049,1
0.008717,0.023551,0.000729,0.003246,0.369198,1,0.000111,0.001333,0.002276,0.00872,1
0.008717,0.081522,0.002507,0.010695,0.320675,0.954158,0.000159,0.003937,0.00748,0.022423,1
0.007472,0.038043,0.001021,0.00584,0.362869,1,0.000172,0.001817,0.003187,0.009966,1
0.007472,0.03442,0.000924,0.005307,0.434599,0.985075,0.000266,0.001938,0.00284,0.008409,1
0.008717,0.085145,0.002618,0.01116,0.318565,0.856077,0.00018,0.004089,0.007046,0.022111,1
0.007472,0.014493,0.000389,0.002382,0.43038,0.881663,0.000287,0.000848,0.001062,0.003426,1
0.007472,0.061594,0.001653,0.009298,0.371308,0.934968,0.000182,0.002968,0.004835,0.015883,1
0.007472,0.012681,0.00034,0.002115,0.378692,0.695096,0.000262,0.000666,0.000715,0.002803,1
0.007472,0.018116,0.000486,0.002913,0.425105,0.972281,0.000151,0.00103,0.001474,0.005917,1
0.007472,0.043478,0.001167,0.006637,0.313291,0.719616,0.000254,0.001817,0.002645,0.008097,1
0.008717,0.213768,0.006563,0.027688,0.300633,0.914712,0.000141,0.009692,0.01884,0.058549,1
0.008717,0.068841,0.002118,0.009065,0.265823,0.739872,0.000077,0.002847,0.004965,0.021177,1
0.007472,0.03442,0.000924,0.005307,0.299578,0.687633,0.00025,0.001393,0.001995,0.006229,1
0.007472,0.005435,0.000146,0.00105,0.359705,1,0.000242,0.000303,0.000455,0.001246,1
0.007472,0.009058,0.000243,0.001583,0.32173,1,0.000135,0.000424,0.000759,0.002491,1
0.011208,0.061594,0.002382,0.006505,0.041139,0.101279,0.000337,0.000939,0.001041,0.003426,1
0.007472,0.086957,0.002334,0.013023,0.280591,0.586354,0.000184,0.003271,0.004401,0.01744,1
0.007472,0.003623,0.000097,0.000786,0.547468,1,0.000606,0.000333,0.000304,0.000623,1
0.007472,0.039855,0.00107,0.006106,0.312236,1,0.000075,0.001666,0.003339,0.012457,1
0.004981,0.039855,0.00075,0.008553,0.421941,0.907249,0.000159,0.001545,0.002125,0.00872,1
0.008717,0.039855,0.001229,0.005341,0.283755,0.890192,0.000103,0.001757,0.003425,0.011834,1
0.011208,0.208333,0.008008,0.021589,0.204641,0.74307,0.000121,0.008602,0.018948,0.055123,1
0.008717,0.070652,0.002174,0.009298,0.311181,0.907249,0.000127,0.003332,0.006179,0.020866,1
0.011208,0.085145,0.003285,0.008926,0.261603,0.526652,0.000232,0.004331,0.005637,0.020554,1
0.008717,0.019928,0.000618,0.00278,0.39557,0.733475,0.000212,0.001212,0.001409,0.005917,1
0.008717,0.030797,0.000951,0.004177,0.318565,0.740938,0.000131,0.001514,0.002211,0.009343,1
0.008717,0.027174,0.00084,0.003711,0.349156,0.766525,0.000139,0.001454,0.002016,0.00872,1
0.008717,0.057971,0.001785,0.007669,0.336498,0.656716,0.000178,0.002938,0.003729,0.015883,1
0.008717,0.094203,0.002896,0.012324,0.345992,0.909382,0.000176,0.004846,0.00826,0.026472,1
0.011208,0.038043,0.001479,0.004084,0.280591,0.76226,0.000159,0.00209,0.003555,0.011834,1
0.011208,0.317029,0.012175,0.032762,0.216245,0.555437,0.000145,0.01366,0.022092,0.081595,1
0.007472,0.019928,0.000535,0.003179,0.372363,0.987207,0.000125,0.001,0.001648,0.006229,1
0.008717,0.043478,0.00134,0.005806,0.31962,0.872068,0.000147,0.00212,0.003664,0.012457,1
0.007472,0.019928,0.000535,0.003179,0.421941,0.948827,0.000202,0.001121,0.001583,0.005606,1
0.007472,0.027174,0.000729,0.004244,0.388186,0.752665,0.000194,0.001393,0.001713,0.007163,1
0.011208,0.038043,0.001479,0.004084,0.237342,0.56823,0.000149,0.001817,0.002688,0.010589,1
0.008717,0.072464,0.002229,0.009531,0.285865,0.619403,0.000133,0.00318,0.004423,0.01962,1
0.006227,0.012681,0.000285,0.002469,0.42827,0.711087,0.000291,0.000636,0.000607,0.002491,1
0.026152,0.119565,0.010188,0.005657,0.17827,0.913646,0.000386,0.009844,0.029203,0.034569,1
0.017435,0.119565,0.006931,0.008306,0.254219,0.581023,0.000523,0.008874,0.013073,0.025226,1
0.013699,0.123188,0.005702,0.010695,0.374473,0.821962,0.000434,0.010177,0.014807,0.033012,1
0.014944,0.405797,0.020266,0.032218,0.212025,0.885928,0.000458,0.022383,0.056476,0.070072,1
0.014944,0.067029,0.003382,0.00543,0.276371,0.954158,0.000525,0.004664,0.010103,0.01308,1
0.028643,0.318841,0.029454,0.013721,0.481013,0.922175,0.001423,0.065302,0.085245,0.083152,1
0.029888,0.333333,0.032073,0.013767,0.450422,0.946695,0.00126,0.067028,0.095131,0.094986,1
0.029888,0.525362,0.050477,0.021663,0.436709,0.954158,0.00128,0.102708,0.150804,0.143569,1
0.008717,0.175725,0.005396,0.022799,0.17827,0.865672,0.000085,0.00521,0.014699,0.037683,1
0.009963,0.199275,0.00689,0.022954,0.14346,0.753731,0.000099,0.005664,0.016498,0.038929,1
0.007472,0.112319,0.003014,0.016747,0.279536,0.990405,0.000143,0.00421,0.009322,0.025226,1
0.124533,0.177536,0.069396,0.001812,0.092827,0.763326,0.000206,0.042313,0.168517,0.214886,5
0.033624,0.056159,0.006174,0.002115,0.429325,0.712154,0.001001,0.012418,0.014027,0.021177,1
0.007472,0.38587,0.010355,0.056917,0.418776,0.892324,0.000357,0.020323,0.029029,0.075366,1
0.008717,0.146739,0.004507,0.019075,0.362869,0.69403,0.000329,0.007845,0.009994,0.03052,1
0.009963,0.322464,0.01114,0.037025,0.304852,0.728145,0.000283,0.016628,0.025864,0.071006,1
0.008717,0.190217,0.005841,0.024661,0.322785,0.678038,0.00026,0.009177,0.012683,0.041109,1
0.009963,0.184783,0.00639,0.021298,0.334388,0.86887,0.000313,0.010328,0.017474,0.04142,1
0.009963,0.221014,0.00764,0.025438,0.310127,0.722814,0.000244,0.01157,0.017604,0.053566,1
0.009963,0.297101,0.010265,0.034127,0.300633,0.69403,0.000311,0.015144,0.022807,0.06104,1
0.001245,0.969203,0.007397,0.499062,0.477848,0.479744,0.036199,0.016356,0.01175,0.000623,2
0.008717,0.637681,0.019564,0.082157,0.018987,0.245203,0.000038,0.005937,0.017734,0.051074,1
0.007472,0.259058,0.006952,0.038295,0.042194,0.343284,0.000048,0.002787,0.008238,0.023046,1
0.007472,0.018116,0.000486,0.002913,0.191983,0.514925,0.000317,0.000515,0.000759,0.001869,1
0.001245,0.969203,0.007397,0.499062,0.512658,0.719616,0.005929,0.017446,0.016975,0.005606,2
0.008717,0.42029,0.012897,0.054224,0.221519,0.827292,0.000117,0.01475,0.033712,0.09592,1
0.006227,0.056159,0.001285,0.009918,0.246835,0.883795,0.000083,0.001636,0.003555,0.011834,1
0.011208,0.92029,0.035302,0.094774,0.047468,0.347548,0.000046,0.014872,0.042644,0.124572,1
0.002491,0.014493,0.000139,0.005574,0.257384,0.644989,0.000202,0.000212,0.000238,0.000934,1
0,0.021739,0.000042,0.024196,0.756329,1,0.000807,0.000273,0.00013,0.000311,1
0.009963,0.548913,0.018953,0.062889,0.158228,0.732409,0.000065,0.016749,0.04427,0.130178,1
0.007472,0.09058,0.002431,0.013555,0.163502,0.966951,0.000028,0.002211,0.007349,0.019931,1
0,0.157609,0.000563,0.163862,0.148734,1,0,0.000485,0.001756,0.004983,1
0.009963,0.237319,0.008202,0.0273,0.122363,0.672708,0.000069,0.005997,0.017691,0.046092,1
0.007472,0.021739,0.000583,0.003445,0.200422,0.906183,0.000095,0.000636,0.001648,0.00436,1
0.009963,0.483696,0.016703,0.05544,0.138186,0.665245,0.000059,0.013327,0.035707,0.105886,1
0.009963,0.92029,0.031767,0.105307,0.074895,0.468017,0.000052,0.017022,0.049647,0.139209,1
0.007472,0.021739,0.000583,0.003445,0.223629,0.871002,0.000172,0.000697,0.001583,0.003737,1
0.001245,0.967391,0.007383,0.498131,0.540084,0.588486,0.007913,0.018234,0.014092,0.00436,2
0.004981,0.144928,0.002764,0.030155,0.273207,0.965885,0.000061,0.003786,0.008347,0.029897,1
0.009963,0.626812,0.021641,0.071787,0.062236,0.395522,0.000052,0.01048,0.029138,0.085332,1
0.006227,0.019928,0.000451,0.003711,0.238397,1,0.000246,0.000575,0.001409,0.002491,1
0.001245,0.969203,0.007397,0.499062,0.511603,0.597015,0.004643,0.017416,0.014309,0.007163,2
0.007472,0.163043,0.004375,0.024196,0.297468,0.973348,0.000153,0.006421,0.013311,0.037372,1
0.004981,0.054348,0.001028,0.011533,0.325949,0.972281,0.000113,0.001666,0.003122,0.0109,1
0.009963,0.922101,0.031829,0.105513,0.102321,0.510661,0.000044,0.020748,0.053701,0.1744,1
0.007472,0.019928,0.000535,0.003179,0.183544,0.771855,0.000182,0.000545,0.001279,0.002803,1
0.009963,0.84058,0.029017,0.096202,0.110759,0.620469,0.000048,0.019899,0.058253,0.165369,1
0.008717,0.242754,0.007452,0.031412,0.083333,0.649254,0.000044,0.004271,0.015566,0.035814,1
0.007472,0.018116,0.000486,0.002913,0.191983,0.930704,0.000129,0.000515,0.001409,0.003114,1
0,0.061594,0.000194,0.065165,0.156118,1,0.000034,0.000182,0.000607,0.001557,1
0,0.15942,0.000569,0.165725,0.146624,1,0.000012,0.000485,0.001778,0.004671,1
0,0.070652,0.000229,0.074476,0.129747,1,0.000034,0.000182,0.000715,0.001557,1
0.001245,0.969203,0.007397,0.499062,0.470464,0.502132,0.00809,0.016144,0.012227,0.003737,2
0.003736,0.01087,0.000146,0.003246,0.246835,0.542644,0.001413,0.000212,0.000195,0,1
0.006227,0.146739,0.003368,0.025438,0.234177,0.920043,0.000079,0.004059,0.009713,0.029897,1
0.008717,0.505435,0.015508,0.065165,0.146624,0.689765,0.000057,0.012903,0.034297,0.103395,1
0.008717,0.123188,0.003785,0.016049,0.048523,0.30064,0.000077,0.001605,0.003967,0.011834,1
0.006227,0.019928,0.000451,0.003711,0.253165,0.763326,0.000125,0.000606,0.001062,0.003737,1
0.009963,0.619565,0.021391,0.070958,0.116034,0.65565,0.000048,0.015084,0.045181,0.124572,1
0.007472,0.143116,0.003841,0.02127,0.052743,0.432836,0.000079,0.001696,0.005528,0.012457,1
0.007472,0.021739,0.000583,0.003445,0.270042,0.976546,0.000113,0.000818,0.001778,0.005294,1
0,0.106884,0.000368,0.11172,0.174051,1,0.000016,0.000363,0.001149,0.003426,1
0.008717,0.621377,0.019064,0.080062,0.172996,0.827292,0.000044,0.017991,0.049863,0.151043,1
0.008717,0.184783,0.005674,0.023963,0.094937,0.594883,0.000034,0.003513,0.010927,0.030832,1
0.006227,0.021739,0.000493,0.004022,0.242616,0.795309,0.000115,0.000636,0.001214,0.004049,1
0.009963,0.597826,0.020641,0.068476,0.078059,0.495736,0.000042,0.011298,0.033885,0.095609,1
0.007472,0.021739,0.000583,0.003445,0.154008,0.835821,0.000252,0.000515,0.001518,0.00218,1
0.009963,0.961957,0.033205,0.110065,0.107595,0.618337,0.000059,0.022262,0.06647,0.177826,1
0.004981,0.021739,0.000403,0.004829,0.107595,0.639659,0.001817,0.000273,0.00078,0,1
0.009963,0.922101,0.031829,0.105513,0.089662,0.61194,0.000048,0.019021,0.06311,0.157272,1
0.006227,0.021739,0.000493,0.004022,0.21519,0.972281,0.000109,0.000575,0.001496,0.003737,1
0.009963,0.918478,0.031704,0.105098,0.118143,0.66951,0.000044,0.022625,0.068226,0.190906,1
0.009963,0.936594,0.03233,0.107169,0.046414,0.391258,0.00005,0.013569,0.043229,0.111803,1
0.003736,0.019928,0.000285,0.005574,0.208861,0.778252,0.000404,0.000333,0.000672,0.000934,1
0.008717,0.26087,0.008008,0.03374,0.109705,0.757996,0.000048,0.005452,0.019295,0.045157,1
0.009963,0.51087,0.017641,0.058543,0.14135,0.708955,0.000044,0.014326,0.039999,0.120835,1
0.009963,0.818841,0.028267,0.093718,0.029536,0.320896,0.000042,0.009844,0.031891,0.083463,1
0.007472,0.117754,0.00316,0.017546,0.125527,0.896588,0.000099,0.002362,0.008889,0.016194,1
0.001245,0.967391,0.007383,0.498131,0.628692,0.914712,0.00217,0.02096,0.021181,0.018063,2
0.014944,0.101449,0.005098,0.008153,0.731013,1,0.002119,0.016689,0.015913,0.014637,1
0.014944,0.067029,0.003382,0.00543,0.293249,0.978678,0.000581,0.004907,0.010341,0.012769,1
0.036115,0.106884,0.012453,0.003711,0.107595,0.421109,0.000172,0.00839,0.017691,0.046403,5
0.004981,0.175725,0.003354,0.036487,0.304852,0.615139,0.00023,0.005028,0.006634,0.02398,1
0.004981,0.005435,0.00009,0.001477,0.367089,0.680171,0.000337,0.000212,0.000152,0.000623,1
0.028643,0.317029,0.029288,0.013643,0.468354,0.966951,0.001383,0.063454,0.088605,0.08284,1
0.028643,0.505435,0.046623,0.021714,0.42616,0.907249,0.001344,0.092773,0.132832,0.12426,1
0.004981,0.005435,0.00009,0.001477,0.367089,0.360341,0.001413,0.000212,0.000022,0,1
0.004981,0.007246,0.000125,0.001849,0.324895,0.530917,0.000404,0.000242,0.000152,0.000623,1
0.029888,0.335145,0.032246,0.013842,0.449367,0.949893,0.001243,0.06724,0.095955,0.096232,1
0.029888,0.525362,0.050477,0.021663,0.42616,0.929638,0.00127,0.100376,0.147184,0.141389,1
0.008717,0.130435,0.004007,0.01698,0.401899,0.866738,0.000353,0.007633,0.010927,0.02834,1
0.008717,0.197464,0.006063,0.025593,0.187764,0.863539,0.000133,0.006088,0.016477,0.037683,1
0.033624,0.054348,0.00598,0.002048,0.464135,0.728145,0.00131,0.012903,0.013875,0.01744,3
0.007472,0.38587,0.010355,0.056917,0.431435,0.856077,0.000394,0.020899,0.027945,0.072563,1
0.003736,0.005435,0.000063,0.001849,0.472574,0.466951,0.001413,0.000212,0.000022,0,1
0.008717,0.146739,0.004507,0.019075,0.386076,0.736674,0.000305,0.008269,0.010558,0.033634,1
0.004981,0.005435,0.00009,0.001477,0.314346,0.573561,0.000268,0.000182,0.000108,0.000623,1
0.009963,0.324275,0.011202,0.037231,0.339662,0.74307,0.000375,0.018324,0.026514,0.065712,1
0.008717,0.182971,0.005619,0.02373,0.370253,0.924307,0.000343,0.009935,0.016281,0.037683,1
0.008717,0.221014,0.006785,0.028619,0.369198,0.733475,0.000345,0.011964,0.015848,0.045157,1
0.003736,0.005435,0.000063,0.001849,0.407173,0.400853,0.001211,0.000182,0,0,1
0.009963,0.333333,0.011515,0.038267,0.364979,0.768657,0.000361,0.020051,0.028097,0.073809,1
0.009963,0.298913,0.010327,0.034334,0.35865,0.733475,0.00042,0.017688,0.02413,0.05886,1
0.004981,0.005435,0.00009,0.001477,0.419831,0.413646,0.001615,0.000242,0.000043,0,1
0.001245,0.969203,0.007397,0.499062,0.506329,0.528785,0.005854,0.017234,0.012813,0.005606,2
0.004981,0.054348,0.001028,0.011533,0.31962,0.972281,0.000099,0.001636,0.003122,0.011211,1
0.008717,0.150362,0.004619,0.01954,0.186709,0.668443,0.000081,0.004634,0.009886,0.033946,1
0.009963,0.432971,0.014953,0.049647,0.133966,0.578891,0.000052,0.011661,0.028184,0.094986,1
0.009963,0.490942,0.016953,0.056267,0.089662,0.501066,0.000067,0.010147,0.028097,0.078169,1
0.009963,0.266304,0.009202,0.030609,0.149789,0.664179,0.000075,0.007784,0.01962,0.058549,1
0.009963,0.967391,0.033392,0.110685,0.078059,0.407249,0.000059,0.018324,0.046156,0.145749,1
0.009963,0.918478,0.031704,0.105098,0.14346,0.570362,0.000099,0.026048,0.059056,0.180006,1
0.007472,0.938406,0.025183,0.138058,0.022152,0.353945,0.000046,0.007996,0.030872,0.066646,1
0.009963,0.967391,0.033392,0.110685,0.037975,0.272921,0.000075,0.012842,0.033018,0.096232,1
0.011208,0.918478,0.035233,0.094588,0.050633,0.299574,0.000073,0.015296,0.037614,0.11554,1
0.007472,0.293478,0.007876,0.043351,0.168776,0.819829,0.000063,0.007299,0.020401,0.057303,1
0.009963,0.181159,0.006264,0.020885,0.167722,0.803838,0.000075,0.005785,0.015935,0.043289,1
0.009963,0.918478,0.031704,0.105098,0.113924,0.488273,0.000061,0.022141,0.051424,0.175023,1
0.009963,0.940217,0.032455,0.107582,0.030591,0.26226,0.000075,0.011419,0.031089,0.085643,1
0.001245,0.967391,0.007383,0.498131,0.520042,0.604478,0.004701,0.017628,0.014439,0.007163,2
0.008717,0.266304,0.008174,0.034438,0.164557,0.706823,0.000048,0.007421,0.018449,0.061352,1
0.009963,0.96558,0.03333,0.110478,0.086498,0.470149,0.000069,0.019475,0.052292,0.149798,1
0.009963,0.552536,0.019078,0.063303,0.147679,0.734542,0.000081,0.016023,0.044704,0.117409,1
0.008717,0.313406,0.009619,0.04049,0.114979,0.701493,0.000061,0.006754,0.021571,0.053254,1
0.009963,0.96558,0.03333,0.110478,0.083333,0.484009,0.000063,0.019021,0.053657,0.148863,1
0.011208,0.96558,0.037038,0.09943,0.084388,0.487207,0.000057,0.021262,0.059923,0.170352,1
0.009963,0.481884,0.016641,0.055233,0.083333,0.485075,0.000071,0.009511,0.026774,0.072563,1
0.009963,0.96558,0.03333,0.110478,0.139241,0.715352,0.000069,0.026745,0.076248,0.205543,1
0.009963,0.96558,0.03333,0.110478,0.052743,0.378465,0.000081,0.014841,0.043316,0.109,1
0.008717,0.181159,0.005563,0.023498,0.179325,0.823028,0.000059,0.005391,0.01446,0.042977,1
0.009963,0.496377,0.017141,0.056889,0.158228,0.698294,0.000079,0.015114,0.03833,0.111492,1
0.007472,0.355072,0.009529,0.052395,0.021097,0.28145,0.000101,0.002968,0.009604,0.020243,1
0.002491,0.969203,0.011119,0.33271,0.304852,0.310235,0.012111,0.016598,0.012141,0.002491,2
0.038605,0.190217,0.023509,0.006157,0.154008,0.355011,0.000719,0.020293,0.028921,0.045469,5
0.016189,0.538043,0.028926,0.039626,0.163502,0.690832,0.000503,0.026078,0.064064,0.076612,1
0.014944,0.067029,0.003382,0.00543,0.295359,0.930704,0.000606,0.004937,0.009864,0.012457,1
0.028643,0.846014,0.077959,0.0363,0.443038,0.916844,0.00135,0.160377,0.224429,0.214263,1
0.029888,0.887681,0.085203,0.036561,0.424051,0.932836,0.001254,0.168736,0.249209,0.240424,1
0.008717,0.134058,0.004118,0.017445,0.39135,0.861407,0.000408,0.007663,0.011165,0.025849,1
0.007472,0.17029,0.00457,0.025259,0.257384,0.98081,0.000129,0.005937,0.014005,0.03706,1
0.007472,0.108696,0.002917,0.016214,0.281646,0.987207,0.000155,0.004089,0.008997,0.023669,1
0.009963,0.193841,0.006702,0.022334,0.179325,0.763326,0.000147,0.006512,0.016238,0.038617,1
0.033624,0.056159,0.006174,0.002115,0.452532,0.724947,0.001298,0.013024,0.014265,0.017751,3
0.008717,0.38587,0.011841,0.049801,0.389241,0.794243,0.000384,0.021777,0.02981,0.076923,1
0.008717,0.148551,0.004563,0.019308,0.371308,0.723881,0.000319,0.008087,0.010515,0.032077,1
0.008717,0.192029,0.005896,0.024894,0.347046,0.754797,0.000283,0.009844,0.014135,0.042043,1
0.009963,0.324275,0.011202,0.037231,0.306962,0.720682,0.000297,0.01678,0.025777,0.06976,1
0.009963,0.447464,0.015453,0.051302,0.293249,0.708955,0.000281,0.022292,0.035013,0.095609,1
0.009963,0.184783,0.00639,0.021298,0.349156,0.813433,0.000353,0.010722,0.016433,0.039863,1
0.009963,0.304348,0.010515,0.034956,0.317511,0.724947,0.000309,0.016235,0.024325,0.065712,1
0.011208,0.333333,0.0128,0.034438,0.324895,0.667377,0.000365,0.020142,0.027425,0.073497,1
0.002491,0.849638,0.009744,0.291741,0.316456,0.346482,0.004566,0.014993,0.011664,0.006229,2
0.001245,0.11413,0.00084,0.059578,0.398734,0.575693,0.000591,0.001636,0.001518,0.004049,2
0.006227,0.050725,0.00116,0.008987,0.333333,0.950959,0.000147,0.001908,0.003447,0.011211,1
0.008717,0.269928,0.008286,0.034904,0.161392,0.603412,0.000065,0.007421,0.016173,0.057926,1
0.008717,0.496377,0.015231,0.064001,0.165612,0.719616,0.000063,0.013902,0.034991,0.109,1
0.009963,0.442029,0.015265,0.05068,0.113924,0.581023,0.000079,0.010661,0.028856,0.078792,1
0.009963,0.918478,0.031704,0.105098,0.139241,0.685501,0.000063,0.025412,0.069744,0.199003,1
0.007472,0.461957,0.012397,0.06809,0.087553,0.576759,0.000073,0.007299,0.023284,0.055123,1
0,0.449275,0.001681,0.46368,0.127637,1,0.000004,0.001272,0.005246,0.012769,1
0.009963,0.96558,0.03333,0.110478,0.117089,0.608742,0.000069,0.023716,0.06582,0.181875,1
0.011208,0.918478,0.035233,0.094588,0.083333,0.477612,0.000055,0.020172,0.056064,0.163812,1
0.008717,0.918478,0.028176,0.118238,0.042194,0.352878,0.000057,0.011237,0.034514,0.090003,1
0.009963,0.123188,0.004264,0.014265,0.165612,0.795309,0.000077,0.003907,0.010731,0.028963,1
0.008717,0.961957,0.02951,0.123825,0.147679,0.701493,0.000057,0.024685,0.066318,0.197758,1
0.006227,0.184783,0.004243,0.031956,0.206751,0.902985,0.000046,0.004604,0.012032,0.038306,1
0.008717,0.494565,0.015175,0.063768,0.103376,0.555437,0.000071,0.009935,0.027533,0.075677,1
0.007472,0.269928,0.007244,0.039893,0.132911,0.759062,0.000073,0.005634,0.017474,0.042666,1
0.007472,0.059783,0.001604,0.009032,0.242616,0.767591,0.000099,0.001999,0.003881,0.013703,1
0.009963,0.963768,0.033267,0.110271,0.121308,0.565032,0.000069,0.02417,0.06144,0.185301,1
0.006227,0.110507,0.002535,0.019229,0.191983,0.842217,0.000073,0.002605,0.006721,0.01962,1
0.009963,0.494565,0.017078,0.05668,0.111814,0.552239,0.000063,0.011782,0.030872,0.092495,1
0.007472,0.347826,0.009334,0.05133,0.162447,0.80064,0.000075,0.00839,0.023674,0.062909,1
0.009963,0.192029,0.00664,0.022127,0.146624,0.721748,0.000073,0.005543,0.015284,0.041732,1
0.009963,0.838768,0.028954,0.095996,0.111814,0.520256,0.000061,0.019899,0.049647,0.15696,1
0.008717,0.461957,0.014175,0.059578,0.075949,0.534115,0.000052,0.007633,0.024845,0.061974,1
0,0.474638,0.001778,0.489751,0.105485,1,0.000006,0.001181,0.00555,0.011834,1
0.011208,0.902174,0.034608,0.092912,0.100211,0.60661,0.000055,0.022171,0.068139,0.178761,1
0.007472,0.550725,0.014779,0.081126,0.060127,0.468017,0.000042,0.006997,0.023024,0.059172,1
0,0.360507,0.00134,0.372431,0.082278,1,0.000008,0.000757,0.004184,0.007474,1
0,0.463768,0.001736,0.478578,1,1,0.051675,0.007754,0.00542,0,2
