@relation satimage-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.630769,0.581818,0.494253,0.371901,0.630769,0.618182,0.526316,0.382813,0.625,0.660194,0.526316,0.382813,0.753846,0.690909,0.568421,0.432,0.6875,0.660194,0.526316,0.390625,0.615385,0.699029,0.484211,0.390625,0.723077,0.663462,0.644444,0.416,0.723077,0.747573,0.610526,0.40625,0.723077,0.669903,0.568421,0.40625,3
0.630769,0.618182,0.54023,0.371901,0.630769,0.581818,0.484211,0.351563,0.625,0.660194,0.526316,0.40625,0.615385,0.654545,0.484211,0.4,0.609375,0.621359,0.484211,0.390625,0.692308,0.660194,0.526316,0.390625,0.723077,0.663462,0.6,0.416,0.661538,0.669903,0.526316,0.382813,0.661538,0.669903,0.526316,0.40625,3
0.630769,0.581818,0.494253,0.338843,0.630769,0.618182,0.526316,0.40625,0.6875,0.737864,0.610526,0.460938,0.615385,0.581818,0.484211,0.4,0.6875,0.660194,0.526316,0.390625,0.692308,0.699029,0.568421,0.421875,0.661538,0.663462,0.555556,0.392,0.661538,0.669903,0.526316,0.40625,0.661538,0.621359,0.568421,0.382813,3
0.630769,0.618182,0.54023,0.396694,0.692308,0.690909,0.610526,0.460938,0.75,0.825243,0.663158,0.460938,0.692308,0.618182,0.526316,0.4,0.6875,0.699029,0.568421,0.421875,0.753846,0.776699,0.663158,0.453125,0.661538,0.663462,0.555556,0.416,0.661538,0.621359,0.568421,0.382813,0.723077,0.708738,0.610526,0.4375,3
0.692308,0.690909,0.632184,0.454545,0.753846,0.772727,0.663158,0.460938,0.8125,0.825243,0.715789,0.460938,0.692308,0.654545,0.568421,0.432,0.75,0.776699,0.663158,0.453125,0.753846,0.776699,0.621053,0.453125,0.661538,0.615385,0.6,0.392,0.723077,0.708738,0.610526,0.4375,0.784615,0.796117,0.652632,0.492188,3
0.753846,0.772727,0.689655,0.454545,0.815385,0.772727,0.715789,0.460938,0.75,0.699029,0.568421,0.460938,0.753846,0.727273,0.663158,0.464,0.75,0.776699,0.621053,0.453125,0.692308,0.699029,0.568421,0.390625,0.723077,0.701923,0.644444,0.448,0.784615,0.796117,0.652632,0.492188,0.784615,0.747573,0.652632,0.46875,3
0.815385,0.772727,0.747126,0.454545,0.753846,0.654545,0.568421,0.460938,0.625,0.699029,0.568421,0.40625,0.753846,0.727273,0.621053,0.464,0.6875,0.699029,0.568421,0.390625,0.692308,0.699029,0.568421,0.390625,0.784615,0.788462,0.688889,0.504,0.784615,0.747573,0.652632,0.46875,0.784615,0.708738,0.610526,0.4375,3
0.753846,0.654545,0.586207,0.454545,0.630769,0.654545,0.568421,0.40625,0.6875,0.737864,0.568421,0.40625,0.692308,0.654545,0.568421,0.4,0.6875,0.699029,0.568421,0.390625,0.753846,0.699029,0.621053,0.421875,0.784615,0.740385,0.688889,0.48,0.784615,0.708738,0.610526,0.4375,0.723077,0.747573,0.568421,0.40625,3
0.630769,0.654545,0.586207,0.396694,0.692308,0.690909,0.568421,0.40625,0.6875,0.737864,0.568421,0.4375,0.692308,0.654545,0.568421,0.4,0.75,0.699029,0.621053,0.421875,0.692308,0.737864,0.526316,0.421875,0.784615,0.701923,0.644444,0.448,0.723077,0.747573,0.568421,0.40625,0.723077,0.708738,0.610526,0.4375,3
0.692308,0.690909,0.586207,0.396694,0.692308,0.690909,0.568421,0.4375,0.6875,0.699029,0.568421,0.40625,0.753846,0.654545,0.621053,0.432,0.6875,0.737864,0.526316,0.421875,0.692308,0.699029,0.568421,0.421875,0.723077,0.740385,0.6,0.416,0.723077,0.708738,0.610526,0.4375,0.723077,0.747573,0.652632,0.4375,3
0.692308,0.690909,0.586207,0.429752,0.692308,0.654545,0.568421,0.40625,0.6875,0.699029,0.526316,0.40625,0.692308,0.690909,0.526316,0.432,0.6875,0.699029,0.568421,0.421875,0.753846,0.699029,0.621053,0.421875,0.723077,0.701923,0.644444,0.448,0.723077,0.747573,0.652632,0.4375,0.723077,0.708738,0.568421,0.40625,3
0.753846,0.654545,0.586207,0.429752,0.692308,0.654545,0.526316,0.40625,0.6875,0.699029,0.568421,0.4375,0.692308,0.654545,0.526316,0.4,0.6875,0.737864,0.568421,0.421875,0.753846,0.737864,0.663158,0.453125,0.661538,0.663462,0.6,0.416,0.661538,0.708738,0.568421,0.40625,0.661538,0.747573,0.652632,0.4375,3
0.692308,0.654545,0.54023,0.396694,0.692308,0.654545,0.568421,0.4375,0.75,0.737864,0.610526,0.460938,0.692308,0.690909,0.568421,0.432,0.75,0.737864,0.663158,0.453125,0.753846,0.737864,0.621053,0.492188,0.661538,0.701923,0.6,0.416,0.661538,0.747573,0.652632,0.4375,0.723077,0.747573,0.610526,0.492188,3
0.692308,0.654545,0.586207,0.429752,0.753846,0.690909,0.610526,0.460938,0.75,0.699029,0.663158,0.492188,0.753846,0.690909,0.663158,0.464,0.75,0.737864,0.621053,0.492188,0.615385,0.660194,0.526316,0.453125,0.661538,0.740385,0.688889,0.448,0.723077,0.747573,0.610526,0.492188,0.661538,0.708738,0.610526,0.46875,3
0.753846,0.654545,0.689655,0.487603,0.569231,0.618182,0.568421,0.460938,0.4375,0.699029,0.663158,0.460938,0.615385,0.618182,0.526316,0.464,0.421875,0.660194,0.621053,0.492188,0.369231,0.660194,0.663158,0.453125,0.661538,0.701923,0.644444,0.48,0.538462,0.669903,0.568421,0.46875,0.369231,0.669903,0.526316,0.492188,1
0.446154,0.654545,0.689655,0.454545,0.323077,0.581818,0.610526,0.460938,0.203125,0.582524,0.568421,0.4375,0.369231,0.618182,0.663158,0.464,0.234375,0.543689,0.526316,0.421875,0.184615,0.466019,0.452632,0.390625,0.369231,0.663462,0.555556,0.504,0.261538,0.621359,0.610526,0.46875,0.2,0.543689,0.526316,0.40625,1
0.323077,0.581818,0.632184,0.454545,0.215385,0.545455,0.568421,0.4375,0.15625,0.466019,0.484211,0.382813,0.246154,0.509091,0.526316,0.432,0.171875,0.466019,0.452632,0.390625,0.184615,0.359223,0.368421,0.359375,0.261538,0.615385,0.644444,0.48,0.2,0.543689,0.526316,0.40625,0.153846,0.466019,0.442105,0.382813,1
0.215385,0.545455,0.586207,0.429752,0.169231,0.436364,0.484211,0.382813,0.15625,0.427184,0.431579,0.382813,0.184615,0.436364,0.452632,0.4,0.171875,0.359223,0.368421,0.359375,0.138462,0.330097,0.326316,0.296875,0.2,0.538462,0.555556,0.416,0.153846,0.466019,0.442105,0.382813,0.107692,0.466019,0.484211,0.382813,1
0.169231,0.4,0.390805,0.338843,0.169231,0.436364,0.431579,0.351563,0.203125,0.466019,0.389474,0.382813,0.184615,0.409091,0.368421,0.368,0.125,0.436893,0.410526,0.359375,0.184615,0.543689,0.452632,0.359375,0.153846,0.423077,0.466667,0.36,0.153846,0.427184,0.357895,0.382813,0.153846,0.427184,0.4,0.351563,1
0.169231,0.436364,0.436782,0.338843,0.215385,0.436364,0.389474,0.382813,0.203125,0.466019,0.389474,0.382813,0.138462,0.409091,0.410526,0.368,0.171875,0.543689,0.452632,0.359375,0.246154,0.504854,0.484211,0.390625,0.153846,0.423077,0.377778,0.392,0.153846,0.427184,0.4,0.351563,0.2,0.504854,0.484211,0.382813,1
0.215385,0.436364,0.390805,0.371901,0.215385,0.436364,0.389474,0.382813,0.15625,0.466019,0.431579,0.40625,0.184615,0.509091,0.452632,0.368,0.234375,0.504854,0.484211,0.390625,0.184615,0.466019,0.452632,0.359375,0.153846,0.423077,0.422222,0.36,0.2,0.504854,0.484211,0.382813,0.2,0.504854,0.442105,0.40625,1
0.169231,0.436364,0.494253,0.371901,0.261538,0.436364,0.431579,0.351563,0.25,0.398058,0.347368,0.296875,0.184615,0.436364,0.410526,0.368,0.234375,0.436893,0.410526,0.328125,0.246154,0.398058,0.326316,0.328125,0.2,0.423077,0.377778,0.36,0.2,0.427184,0.357895,0.320313,0.2,0.427184,0.315789,0.320313,1
0.215385,0.436364,0.436782,0.371901,0.215385,0.472727,0.484211,0.320313,0.203125,0.504854,0.484211,0.40625,0.246154,0.472727,0.410526,0.4,0.234375,0.504854,0.484211,0.390625,0.307692,0.543689,0.484211,0.390625,0.261538,0.5,0.422222,0.392,0.261538,0.543689,0.442105,0.40625,0.261538,0.543689,0.526316,0.382813,1
0.215385,0.472727,0.494253,0.305785,0.215385,0.472727,0.484211,0.40625,0.25,0.543689,0.484211,0.382813,0.246154,0.472727,0.484211,0.4,0.296875,0.543689,0.484211,0.390625,0.492308,0.699029,0.568421,0.453125,0.261538,0.538462,0.466667,0.416,0.261538,0.543689,0.526316,0.382813,0.307692,0.582524,0.484211,0.40625,1
0.215385,0.472727,0.494253,0.396694,0.261538,0.509091,0.484211,0.382813,0.25,0.543689,0.526316,0.40625,0.307692,0.509091,0.484211,0.4,0.484375,0.699029,0.568421,0.453125,0.430769,0.737864,0.621053,0.453125,0.261538,0.538462,0.555556,0.392,0.307692,0.582524,0.484211,0.40625,0.415385,0.708738,0.610526,0.46875,1
0.261538,0.509091,0.494253,0.371901,0.261538,0.509091,0.526316,0.40625,0.3125,0.582524,0.568421,0.4375,0.492308,0.654545,0.568421,0.464,0.421875,0.737864,0.621053,0.453125,0.369231,0.621359,0.621053,0.453125,0.307692,0.576923,0.511111,0.416,0.415385,0.708738,0.610526,0.46875,0.415385,0.669903,0.610526,0.492188,1
0.323077,0.545455,0.586207,0.429752,0.323077,0.509091,0.526316,0.4375,0.25,0.504854,0.431579,0.382813,0.369231,0.581818,0.621053,0.464,0.296875,0.466019,0.484211,0.390625,0.307692,0.543689,0.484211,0.390625,0.415385,0.663462,0.644444,0.504,0.307692,0.621359,0.526316,0.4375,0.261538,0.504854,0.484211,0.40625,1
0.323077,0.509091,0.54023,0.429752,0.261538,0.472727,0.431579,0.382813,0.3125,0.504854,0.484211,0.4375,0.307692,0.436364,0.484211,0.4,0.296875,0.543689,0.484211,0.390625,0.369231,0.621359,0.526316,0.421875,0.307692,0.615385,0.555556,0.448,0.261538,0.504854,0.484211,0.40625,0.307692,0.543689,0.484211,0.40625,1
0.384615,0.545455,0.586207,0.429752,0.446154,0.581818,0.568421,0.460938,0.4375,0.621359,0.568421,0.4375,0.492308,0.618182,0.568421,0.464,0.546875,0.621359,0.621053,0.492188,0.553846,0.660194,0.568421,0.453125,0.415385,0.538462,0.555556,0.416,0.415385,0.543689,0.484211,0.40625,0.415385,0.582524,0.568421,0.46875,1
0.446154,0.581818,0.586207,0.454545,0.446154,0.581818,0.568421,0.4375,0.4375,0.582524,0.568421,0.460938,0.553846,0.581818,0.621053,0.504,0.546875,0.660194,0.568421,0.453125,0.430769,0.543689,0.484211,0.390625,0.415385,0.538462,0.511111,0.416,0.415385,0.582524,0.568421,0.46875,0.476923,0.669903,0.568421,0.46875,1
0.446154,0.545455,0.586207,0.454545,0.323077,0.436364,0.431579,0.382813,0.25,0.398058,0.347368,0.351563,0.430769,0.509091,0.484211,0.4,0.296875,0.436893,0.368421,0.328125,0.246154,0.398058,0.368421,0.359375,0.476923,0.663462,0.6,0.48,0.369231,0.504854,0.4,0.382813,0.261538,0.349515,0.357895,0.320313,1
0.446154,0.654545,0.689655,0.454545,0.446154,0.654545,0.610526,0.4375,0.25,0.621359,0.568421,0.460938,0.430769,0.654545,0.621053,0.504,0.421875,0.737864,0.621053,0.492188,0.369231,0.660194,0.621053,0.453125,0.307692,0.5,0.511111,0.416,0.369231,0.582524,0.610526,0.46875,0.369231,0.621359,0.652632,0.46875,1
0.261538,0.581818,0.586207,0.454545,0.261538,0.618182,0.610526,0.492188,0.25,0.582524,0.610526,0.4375,0.369231,0.618182,0.621053,0.464,0.296875,0.660194,0.663158,0.492188,0.369231,0.660194,0.621053,0.453125,0.369231,0.615385,0.688889,0.48,0.369231,0.669903,0.652632,0.46875,0.369231,0.708738,0.757895,0.492188,1
0.261538,0.509091,0.494253,0.429752,0.323077,0.581818,0.526316,0.4375,0.3125,0.699029,0.610526,0.492188,0.369231,0.545455,0.526316,0.464,0.359375,0.660194,0.568421,0.492188,0.369231,0.699029,0.663158,0.492188,0.369231,0.663462,0.644444,0.48,0.415385,0.669903,0.652632,0.46875,0.415385,0.708738,0.652632,0.492188,1
0.384615,0.654545,0.689655,0.487603,0.446154,0.654545,0.715789,0.546875,0.484375,0.776699,0.757895,0.578125,0.369231,0.690909,0.663158,0.536,0.484375,0.737864,0.663158,0.523438,0.492308,0.737864,0.663158,0.523438,0.476923,0.701923,0.688889,0.504,0.476923,0.747573,0.652632,0.523438,0.476923,0.747573,0.652632,0.523438,1
0.446154,0.654545,0.747126,0.545455,0.492308,0.727273,0.757895,0.578125,0.484375,0.825243,0.757895,0.546875,0.492308,0.690909,0.663158,0.536,0.484375,0.737864,0.663158,0.523438,0.492308,0.776699,0.768421,0.554688,0.476923,0.740385,0.688889,0.536,0.476923,0.747573,0.652632,0.523438,0.476923,0.708738,0.652632,0.492188,1
0.492308,0.772727,0.793103,0.545455,0.446154,0.772727,0.757895,0.546875,0.484375,0.825243,0.821053,0.546875,0.492308,0.727273,0.768421,0.568,0.484375,0.815534,0.715789,0.523438,0.430769,0.699029,0.663158,0.523438,0.476923,0.701923,0.688889,0.504,0.476923,0.708738,0.652632,0.523438,0.415385,0.747573,0.757895,0.523438,1
0.492308,0.690909,0.793103,0.520661,0.384615,0.581818,0.568421,0.492188,0.3125,0.621359,0.610526,0.460938,0.430769,0.581818,0.568421,0.504,0.296875,0.466019,0.526316,0.421875,0.307692,0.582524,0.568421,0.492188,0.476923,0.701923,0.744444,0.536,0.369231,0.543689,0.568421,0.46875,0.307692,0.504854,0.442105,0.40625,1
0.384615,0.581818,0.586207,0.487603,0.323077,0.581818,0.610526,0.460938,0.3125,0.543689,0.610526,0.492188,0.307692,0.436364,0.526316,0.432,0.296875,0.582524,0.568421,0.492188,0.430769,0.699029,0.621053,0.492188,0.369231,0.538462,0.6,0.48,0.307692,0.504854,0.442105,0.40625,0.369231,0.466019,0.568421,0.4375,1
0.323077,0.509091,0.632184,0.487603,0.323077,0.336364,0.526316,0.546875,0.203125,0.23301,0.568421,0.664063,0.430769,0.654545,0.621053,0.504,0.421875,0.582524,0.526316,0.421875,0.369231,0.504854,0.526316,0.453125,0.369231,0.461538,0.6,0.448,0.476923,0.708738,0.652632,0.492188,0.476923,0.708738,0.610526,0.46875,1
0.323077,0.336364,0.54023,0.545455,0.215385,0.218182,0.568421,0.664063,0.15625,0.087379,0.663158,0.773438,0.430769,0.545455,0.526316,0.432,0.359375,0.504854,0.526316,0.453125,0.307692,0.398058,0.484211,0.492188,0.476923,0.701923,0.688889,0.504,0.476923,0.708738,0.610526,0.46875,0.415385,0.504854,0.484211,0.4375,1
0.215385,0.218182,0.586207,0.669421,0.169231,0.081818,0.663158,0.773438,0.046875,0.087379,0.715789,0.773438,0.369231,0.472727,0.526316,0.464,0.296875,0.398058,0.484211,0.492188,0.246154,0.330097,0.526316,0.523438,0.476923,0.701923,0.644444,0.48,0.415385,0.504854,0.484211,0.4375,0.369231,0.427184,0.568421,0.492188,5
0.169231,0.081818,0.689655,0.785124,0.061538,0.081818,0.715789,0.773438,0.09375,0.116505,0.610526,0.664063,0.307692,0.372727,0.484211,0.504,0.234375,0.330097,0.526316,0.523438,0.246154,0.359223,0.568421,0.492188,0.415385,0.5,0.511111,0.448,0.369231,0.427184,0.568421,0.492188,0.307692,0.38835,0.568421,0.523438,2
0.169231,0.190909,0.586207,0.61157,0.169231,0.272727,0.484211,0.523438,0.25,0.330097,0.484211,0.460938,0.307692,0.336364,0.526316,0.504,0.234375,0.330097,0.526316,0.453125,0.246154,0.300971,0.484211,0.453125,0.307692,0.346154,0.6,0.536,0.307692,0.320388,0.526316,0.492188,0.261538,0.320388,0.526316,0.46875,5
0.169231,0.272727,0.494253,0.520661,0.261538,0.309091,0.484211,0.460938,0.25,0.330097,0.431579,0.4375,0.246154,0.309091,0.526316,0.464,0.234375,0.300971,0.484211,0.453125,0.307692,0.300971,0.452632,0.421875,0.307692,0.317308,0.555556,0.504,0.261538,0.320388,0.526316,0.46875,0.261538,0.320388,0.4,0.40625,5
0.261538,0.309091,0.436782,0.429752,0.261538,0.336364,0.431579,0.4375,0.3125,0.359223,0.431579,0.40625,0.307692,0.281818,0.452632,0.432,0.296875,0.330097,0.410526,0.390625,0.307692,0.330097,0.368421,0.359375,0.261538,0.317308,0.422222,0.416,0.261538,0.320388,0.4,0.382813,0.261538,0.320388,0.357895,0.382813,5
0.261538,0.336364,0.436782,0.429752,0.323077,0.336364,0.431579,0.40625,0.3125,0.466019,0.484211,0.382813,0.307692,0.309091,0.410526,0.4,0.296875,0.330097,0.368421,0.359375,0.307692,0.466019,0.410526,0.390625,0.261538,0.317308,0.422222,0.392,0.261538,0.320388,0.357895,0.382813,0.2,0.281553,0.315789,0.351563,5
0.323077,0.336364,0.436782,0.396694,0.323077,0.436364,0.484211,0.382813,0.375,0.398058,0.568421,0.460938,0.307692,0.309091,0.368421,0.368,0.296875,0.466019,0.410526,0.390625,0.307692,0.359223,0.526316,0.492188,0.261538,0.317308,0.377778,0.392,0.2,0.281553,0.315789,0.351563,0.307692,0.38835,0.4,0.351563,5
0.323077,0.436364,0.494253,0.371901,0.384615,0.372727,0.568421,0.460938,0.375,0.359223,0.610526,0.492188,0.307692,0.436364,0.410526,0.4,0.296875,0.359223,0.526316,0.492188,0.307692,0.300971,0.568421,0.554688,0.2,0.278846,0.333333,0.36,0.307692,0.38835,0.4,0.351563,0.369231,0.427184,0.442105,0.40625,5
0.384615,0.336364,0.632184,0.487603,0.323077,0.309091,0.610526,0.546875,0.375,0.330097,0.610526,0.546875,0.307692,0.281818,0.568421,0.568,0.296875,0.300971,0.568421,0.554688,0.307692,0.330097,0.621053,0.554688,0.369231,0.423077,0.466667,0.416,0.307692,0.320388,0.484211,0.492188,0.261538,0.349515,0.568421,0.523438,5
0.384615,0.309091,0.632184,0.545455,0.384615,0.372727,0.610526,0.492188,0.484375,0.543689,0.526316,0.40625,0.307692,0.309091,0.621053,0.568,0.359375,0.359223,0.568421,0.523438,0.492308,0.504854,0.484211,0.390625,0.261538,0.346154,0.6,0.536,0.307692,0.38835,0.568421,0.523438,0.369231,0.38835,0.610526,0.523438,5
0.384615,0.372727,0.632184,0.487603,0.492308,0.509091,0.526316,0.40625,0.625,0.699029,0.568421,0.4375,0.369231,0.336364,0.568421,0.536,0.484375,0.504854,0.484211,0.390625,0.615385,0.660194,0.484211,0.390625,0.307692,0.384615,0.6,0.536,0.369231,0.38835,0.610526,0.523438,0.476923,0.466019,0.568421,0.4375,4
0.492308,0.509091,0.54023,0.396694,0.630769,0.654545,0.568421,0.4375,0.625,0.660194,0.526316,0.40625,0.492308,0.472727,0.484211,0.4,0.609375,0.660194,0.484211,0.390625,0.615385,0.660194,0.484211,0.390625,0.369231,0.384615,0.644444,0.536,0.476923,0.466019,0.568421,0.4375,0.538462,0.582524,0.442105,0.382813,4
0.753846,0.690909,0.586207,0.413223,0.692308,0.618182,0.526316,0.390625,0.609375,0.699029,0.484211,0.390625,0.723077,0.627273,0.610526,0.416,0.71875,0.747573,0.610526,0.40625,0.723077,0.669903,0.568421,0.40625,0.676923,0.653846,0.522222,0.4,0.676923,0.660194,0.578947,0.421875,0.676923,0.660194,0.536842,0.390625,3
0.692308,0.618182,0.54023,0.380165,0.692308,0.654545,0.568421,0.421875,0.75,0.776699,0.663158,0.453125,0.661538,0.627273,0.526316,0.416,0.65625,0.621359,0.568421,0.382813,0.723077,0.708738,0.610526,0.4375,0.676923,0.653846,0.566667,0.4,0.676923,0.660194,0.578947,0.421875,0.815385,0.737864,0.631579,0.476563,3
0.753846,0.727273,0.689655,0.446281,0.753846,0.727273,0.621053,0.453125,0.6875,0.699029,0.568421,0.390625,0.723077,0.663636,0.610526,0.448,0.78125,0.796117,0.652632,0.492188,0.784615,0.747573,0.652632,0.46875,0.815385,0.730769,0.666667,0.488,0.876923,0.825243,0.631579,0.507813,0.876923,0.786408,0.673684,0.476563,3
0.753846,0.654545,0.643678,0.413223,0.692308,0.690909,0.526316,0.421875,0.6875,0.699029,0.568421,0.421875,0.723077,0.7,0.568421,0.416,0.71875,0.708738,0.610526,0.4375,0.723077,0.747573,0.652632,0.4375,0.738462,0.730769,0.666667,0.432,0.738462,0.699029,0.578947,0.445313,0.738462,0.699029,0.578947,0.445313,3
0.753846,0.654545,0.643678,0.413223,0.692308,0.654545,0.526316,0.390625,0.6875,0.737864,0.568421,0.421875,0.723077,0.663636,0.568421,0.416,0.65625,0.669903,0.568421,0.40625,0.661538,0.708738,0.568421,0.40625,0.676923,0.653846,0.611111,0.432,0.676923,0.699029,0.578947,0.421875,0.738462,0.737864,0.578947,0.445313,3
0.692308,0.654545,0.54023,0.380165,0.692308,0.690909,0.568421,0.421875,0.75,0.737864,0.663158,0.453125,0.661538,0.627273,0.568421,0.416,0.65625,0.708738,0.568421,0.40625,0.661538,0.747573,0.652632,0.4375,0.676923,0.692308,0.611111,0.432,0.738462,0.737864,0.578947,0.445313,0.738462,0.699029,0.578947,0.445313,3
0.753846,0.690909,0.689655,0.446281,0.753846,0.690909,0.621053,0.492188,0.609375,0.660194,0.526316,0.453125,0.661538,0.7,0.652632,0.448,0.71875,0.747573,0.610526,0.492188,0.661538,0.708738,0.610526,0.46875,0.738462,0.692308,0.611111,0.456,0.676923,0.660194,0.578947,0.476563,0.615385,0.699029,0.631579,0.476563,3
0.753846,0.690909,0.643678,0.487603,0.615385,0.618182,0.526316,0.453125,0.421875,0.660194,0.621053,0.492188,0.723077,0.7,0.610526,0.504,0.65625,0.708738,0.610526,0.46875,0.538462,0.669903,0.568421,0.46875,0.676923,0.653846,0.611111,0.488,0.615385,0.699029,0.631579,0.476563,0.492308,0.737864,0.726316,0.507813,3
0.615385,0.618182,0.54023,0.446281,0.430769,0.618182,0.621053,0.492188,0.359375,0.660194,0.663158,0.453125,0.661538,0.663636,0.610526,0.48,0.53125,0.669903,0.568421,0.46875,0.369231,0.669903,0.526316,0.492188,0.615385,0.692308,0.666667,0.488,0.492308,0.737864,0.726316,0.507813,0.307692,0.660194,0.631579,0.476563,1
0.430769,0.618182,0.643678,0.487603,0.369231,0.618182,0.663158,0.453125,0.234375,0.543689,0.526316,0.421875,0.538462,0.627273,0.568421,0.48,0.359375,0.669903,0.526316,0.492188,0.261538,0.621359,0.610526,0.46875,0.492308,0.730769,0.766667,0.52,0.307692,0.660194,0.631579,0.476563,0.2,0.553398,0.494737,0.445313,1
0.369231,0.618182,0.689655,0.446281,0.246154,0.509091,0.526316,0.421875,0.171875,0.466019,0.452632,0.390625,0.369231,0.627273,0.526316,0.504,0.25,0.621359,0.610526,0.46875,0.2,0.543689,0.526316,0.40625,0.307692,0.653846,0.666667,0.488,0.2,0.553398,0.494737,0.445313,0.2,0.524272,0.494737,0.390625,1
0.184615,0.436364,0.45977,0.380165,0.184615,0.336364,0.368421,0.359375,0.125,0.330097,0.326316,0.296875,0.2,0.509091,0.526316,0.416,0.140625,0.466019,0.442105,0.382813,0.107692,0.466019,0.484211,0.382813,0.2,0.519231,0.522222,0.4,0.2,0.446602,0.421053,0.390625,0.153846,0.446602,0.494737,0.421875,1
0.184615,0.336364,0.367816,0.347107,0.138462,0.309091,0.326316,0.296875,0.125,0.359223,0.368421,0.328125,0.153846,0.436364,0.442105,0.392,0.09375,0.466019,0.484211,0.382813,0.107692,0.427184,0.357895,0.351563,0.2,0.442308,0.444444,0.4,0.153846,0.446602,0.494737,0.421875,0.153846,0.485437,0.452632,0.359375,1
0.138462,0.336364,0.367816,0.31405,0.184615,0.409091,0.368421,0.359375,0.171875,0.436893,0.368421,0.359375,0.107692,0.4,0.357895,0.36,0.09375,0.38835,0.357895,0.351563,0.153846,0.427184,0.442105,0.351563,0.153846,0.480769,0.477778,0.368,0.107692,0.378641,0.378947,0.335938,0.153846,0.417476,0.378947,0.359375,1
0.184615,0.409091,0.367816,0.347107,0.184615,0.409091,0.368421,0.359375,0.125,0.436893,0.410526,0.359375,0.107692,0.363636,0.357895,0.36,0.140625,0.427184,0.442105,0.351563,0.153846,0.427184,0.357895,0.382813,0.107692,0.375,0.4,0.344,0.153846,0.417476,0.378947,0.359375,0.153846,0.446602,0.421053,0.359375,1
0.184615,0.409091,0.367816,0.347107,0.138462,0.409091,0.410526,0.359375,0.171875,0.543689,0.452632,0.359375,0.153846,0.4,0.442105,0.36,0.140625,0.427184,0.357895,0.382813,0.153846,0.427184,0.4,0.351563,0.153846,0.413462,0.4,0.368,0.153846,0.446602,0.421053,0.359375,0.153846,0.417476,0.378947,0.335938,1
0.184615,0.509091,0.45977,0.347107,0.246154,0.472727,0.484211,0.390625,0.171875,0.466019,0.452632,0.359375,0.153846,0.4,0.4,0.36,0.1875,0.504854,0.484211,0.382813,0.2,0.504854,0.442105,0.40625,0.153846,0.413462,0.4,0.344,0.2,0.417476,0.336842,0.359375,0.153846,0.378641,0.378947,0.359375,1
