@relation phoneme-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Aa numeric
@attribute Ao numeric
@attribute Dcl numeric
@attribute Iy numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.841054,0.317791,0.341497,0.344225,0.311267,0
0.593938,0.367748,0.333134,0.385069,0.341744,0
0.41605,0.444347,0.319594,0.337418,0.308269,0
0.320475,0.263628,0.329749,0.520762,0.086685,1
0.339935,0.795267,0.262047,0.452008,0.529103,0
0.363699,0.582997,0.296894,0.319265,0.299026,0
0.351989,0.395793,0.878335,0.129567,0.218336,0
0.388324,0.705171,0.22501,0.293397,0.320759,0
0.301016,0.27362,0.421545,0.465169,0.047964,0
0.606509,0.367046,0.401832,0.392557,0.345491,0
0.500258,0.358983,0.90223,0.221693,0.261804,1
0.4746,0.559684,0.296296,0.406626,0.354234,0
0.703461,0.339001,0.341099,0.381892,0.307519,0
0.424315,0.717441,0.273795,0.309281,0.287784,0
0.332185,0.346363,0.537435,0.857499,0.069198,1
0.339935,0.386854,0.737953,0.667574,0.207594,0
0.609609,0.188081,0.411788,0.393465,0.295528,0
0.258137,0.422962,0.526882,0.267302,0.370972,0
0.327708,0.353374,0.520908,0.267756,0.69298,1
0.324092,0.360736,0.654719,0.655548,0.18661,1
0.337351,0.527607,0.597571,0.465169,0.320759,0
0.384191,0.586328,0.824572,0.229862,0.248064,0
0.492165,0.6922,0.29092,0.322668,0.378216,0
0.449974,0.71078,0.284548,0.470388,0.492131,0
0.387808,0.750745,0.255675,0.423417,0.284786,0
0.30756,0.286591,0.417164,0.461085,0.229078,0
0.350267,0.390359,0.878534,0.653052,0.184861,0
0.348717,0.382296,0.689367,0.635807,0.774669,1
0.401412,0.687993,0.51135,0.451554,0.251811,0
0.576029,0.332691,0.81601,0.227139,0.265551,0
0.351472,0.80333,0.251294,0.426821,0.369223,0
0.490615,0.427169,0.328355,0.340595,0.309018,0
0.437231,0.628747,0.282955,0.414114,0.363727,0
0.556914,0.486766,0.470131,0.739278,0.221834,0
0.388324,0.706748,0.515133,0.29975,0.281789,0
0.344068,0.345136,0.67961,0.535285,0.498876,1
0.391769,0.589308,0.475707,0.777627,0.196852,0
0.546582,0.567572,0.679211,0.297254,0.290032,1
0.442569,0.720947,0.537037,0.29612,0.282288,0
0.335974,0.411394,0.781959,0.20717,0.259306,0
0.325125,0.364067,0.521705,0.650783,0.169373,0
0.890305,0.332866,0.44763,0.332199,0.305271,0
0.328397,0.372656,0.614695,0.847061,0.16063,0
0.415705,0.4922,0.291716,0.402768,0.26605,0
0.278801,0.186503,0.247312,0.226912,0.606795,1
0.384019,0.311481,0.796695,0.584298,0.470647,1
0.341312,0.537423,0.52728,0.433401,0.360979,0
0.462545,0.620158,0.745321,0.248695,0.320759,0
0.686585,0.191586,0.405814,0.398684,0.299525,0
0.895127,0.314636,0.339705,0.344225,0.310517,0
0.480971,0.515162,0.290123,0.478557,0.448414,0
0.343723,0.452936,0.898248,0.185841,0.227829,0
0.795247,0.287818,0.178614,0.474019,0.257557,0
0.314276,0.380719,0.714855,0.191514,0.320759,0
0.468745,0.554426,0.293509,0.412299,0.279041,0
0.320303,0.411744,0.747909,0.216928,0.255558,0
0.357672,0.324102,0.724811,0.674155,0.225831,0
0.342862,0.436109,0.822581,0.557749,0.228579,0
0.356639,0.45241,0.673636,0.517132,0.232076,1
0.534527,0.616827,0.288132,0.415248,0.367724,0
0.349234,0.472568,0.77041,0.615385,0.605796,1
0.48476,0.628922,0.294106,0.421148,0.281789,0
0.307388,0.295004,0.451215,0.722714,0.122908,0
0.419322,0.663979,0.669454,0.26526,0.268798,0
0.318409,0.294829,0.465751,0.680054,0.320759,0
0.394352,0.403155,0.66587,0.649648,0.680739,1
0.315998,0.257493,0.332537,0.208305,0.628529,1
0.783882,0.30149,0.340104,0.383708,0.345491,0
0.320647,0.325855,0.492832,0.658271,0.583562,1
0.356294,0.31674,0.727997,0.619923,0.465651,1
0.545893,0.56617,0.300876,0.328341,0.302273,0
0.419494,0.364067,0.727399,0.853642,0.182863,1
0.112967,0.508151,0.179211,0.266621,0.320759,0
0.154813,0.387555,0.305456,0.436124,0.207844,0
0.447735,0.473094,0.428116,0.336056,0.304022,0
0.837093,0.190009,0.405018,0.339233,0.341994,0
0.846909,0.168799,0.336918,0.380077,0.302773,0
0.372309,0.607537,0.285743,0.321534,0.298526,0
0.51369,0.649956,0.606531,0.279782,0.375968,1
0.365077,0.775285,0.242732,0.453143,0.263053,0
0.402273,0.35092,0.744325,0.706376,0.502123,1
0.420699,0.45837,0.75229,0.262083,0.406445,0
0.325641,0.328309,0.539028,0.804629,0.166625,0
0.350784,0.44277,0.753086,0.597232,0.142393,1
0.326847,0.351271,0.595779,0.719764,0.192606,1
0.272602,0.130412,0.710872,0.096437,0.320759,0
0.337007,0.301315,0.516328,0.577944,0.517112,1
0.318237,0.334794,0.453007,0.520082,0.320759,1
0.794042,0.36319,0.32955,0.418652,0.297527,0
0.364388,0.302542,0.548785,0.610166,0.514364,0
0.364904,0.337949,0.587415,0.59587,0.459156,1
0.38953,0.684487,0.243927,0.457,0.443417,1
0.385569,0.690447,0.554958,0.474699,0.272795,0
0.340623,0.431376,0.788331,0.168595,0.571821,1
0.321164,0.442594,0.613102,0.465169,0.271297,0
0.516618,0.474496,0.723616,0.2403,0.273545,1
0.357155,0.454514,0.899044,0.603131,0.22683,0
0.39263,0.754075,0.237356,0.300885,0.278541,0
0.478388,0.390359,0.864198,0.211482,0.416438,1
0.576029,0.332515,0.81581,0.227139,0.265551,0
0.489582,0.557756,0.273596,0.321761,0.294279,0
0.306182,0.291849,0.455595,0.236669,0.064452,0
0.545376,0.365819,0.335125,0.383027,0.340744,0
0.840882,0.186503,0.34329,0.343998,0.334999,0
0.305493,0.297984,0.424333,0.454731,0.320759,0
0.367143,0.603155,0.278176,0.409576,0.355733,0
0.349061,0.509728,0.507567,0.420921,0.320759,0
0.375237,0.29518,0.739546,0.907647,0.151636,1
0.311176,0.305346,0.48865,0.78103,0.162878,1
0.318064,0.402805,0.540223,0.604947,0.320759,1
0.648355,0.355828,0.332537,0.340821,0.331002,0
0.476494,0.320596,0.72959,0.536419,0.258556,1
0.417255,0.359334,0.81362,0.207397,0.420934,0
0.565697,0.47099,0.321784,0.385296,0.353735,0
0.53005,0.423313,0.459379,0.330157,0.377967,0
0.33098,0.308501,0.499204,0.754255,0.320759,1
0.306354,0.292375,0.465352,0.49671,0.320759,0
0.356122,0.764242,0.227599,0.466757,0.491132,0
0.762011,0.284663,0.401235,0.409122,0.299775,0
0.329086,0.351621,0.548586,0.696392,0.320759,0
0.425349,0.712007,0.270609,0.315634,0.284537,0
0.358705,0.455565,0.619873,0.491491,0.264052,0
0.339246,0.718668,0.273795,0.414795,0.35973,0
0.72912,0.331814,0.672441,0.277967,0.287035,0
0.353194,0.624715,0.57507,0.218743,0.65351,0
0.465645,0.324978,0.683194,0.790787,0.500125,1
0.387119,0.339702,0.752091,0.220331,0.230577,1
0.362321,0.588081,0.291716,0.318811,0.296777,0
0.446186,0.74461,0.521705,0.480599,0.428678,0
0.312554,0.322699,0.508961,0.523258,0.320759,1
0.431893,0.56021,0.765034,0.23803,0.320759,0
0.943172,0.336372,0.335922,0.335376,0.30677,0
0.3544,0.550219,0.599761,0.458816,0.273545,0
0.431893,0.765644,0.246316,0.49966,0.255808,0
0.486654,0.336196,0.428116,0.412299,0.276792,0
0.388841,0.30447,0.7499,0.245972,0.430677,1
0.350267,0.493602,0.827957,0.207851,0.320759,0
0.678319,0.19106,0.445838,0.710234,0.207594,0
0.383158,0.40333,0.725209,0.225777,0.411192,0
0.341657,0.362664,0.614496,0.596324,0.22608,1
0.353367,0.584926,0.484667,0.429998,0.287035,0
0.350095,0.720947,0.266229,0.316088,0.368474,0
0.462201,0.665907,0.305456,0.324938,0.295029,0
0.307043,0.293953,0.44544,0.522124,0.320759,0
0.436542,0.564943,0.285942,0.326072,0.320759,0
0.426038,0.41525,0.774393,0.210801,0.51961,1
0.527467,0.477301,0.302469,0.32993,0.338996,0
0.340796,0.520596,0.535245,0.433855,0.291282,0
0.602893,0.382121,0.632417,0.551622,0.451911,0
0.801102,0.442419,0.448626,0.464488,0.28054,0
0.328913,0.312182,0.46595,0.192875,0.320759,1
0.317031,0.284663,0.474711,0.679147,0.77342,1
0.346134,0.320596,0.652131,0.698207,0.753935,1
0.449802,0.371078,0.54082,0.680054,0.461404,1
0.570346,0.639089,0.28634,0.408668,0.361729,0
0.34269,0.582296,0.647551,0.533923,0.320759,0
0.742897,0.301315,0.419554,0.405491,0.256807,0
0.512141,0.540228,0.312425,0.33356,0.34649,0
0.336146,0.341805,0.697531,0.20649,0.855608,1
0.315998,0.317441,0.487654,0.814159,0.320759,0
0.34269,0.447152,0.915372,0.209893,0.243817,0
0.342345,0.366696,0.491239,0.731337,0.715463,0
0.370587,0.365644,0.467145,0.603131,0.566075,1
0.339246,0.778615,0.257467,0.63626,0.220585,0
0.492165,0.651709,0.623258,0.302473,0.288534,1
0.455829,0.42787,0.429311,0.335829,0.338746,0
0.316515,0.364592,0.596973,0.788518,0.320759,0
0.683141,0.622086,0.473118,0.452462,0.374219,0
0.329086,0.478352,0.86141,0.184479,0.236573,0
0.310143,0.342857,0.421346,0.526662,0.710967,1
0.694162,0.346889,0.341697,0.387792,0.308019,0
0.274496,0.330061,0.554361,0.72816,0.105171,0
0.408989,0.609115,0.271008,0.309735,0.290782,0
0.356466,0.374584,0.539825,0.72816,0.061204,1
0.500086,0.53567,0.307049,0.398457,0.299276,0
0.737386,0.314987,0.336718,0.341502,0.350487,0
0.318925,0.324803,0.529271,0.554345,0.569823,1
0.327364,0.357756,0.676822,0.663944,0.691981,1
0.485104,0.732515,0.523297,0.294305,0.282288,1
0.347339,0.373532,0.751693,0.157931,0.22633,0
0.342862,0.351446,0.651334,0.835262,0.184362,0
0.755295,0.176512,0.340502,0.340368,0.341244,0
0,0.008414,0.452808,0.404584,0.320759,0
0.394179,0.34759,0.652131,0.4688,0.414689,1
0.44963,0.414023,0.485066,0.542092,0.527354,1
0.420183,0.794216,0.209677,0.445655,0.366475,0
0.389185,0.579316,0.510155,0.439074,0.370722,0
0.340279,0.454338,0.830745,0.211028,0.320759,1
0.612537,0.421385,0.578057,0.29317,0.369223,0
0.499397,0.404207,0.316806,0.388019,0.345991,0
0.347339,0.36319,0.662286,0.724075,0.612291,0
0.350267,0.54461,0.647949,0.50624,0.262803,0
0.462373,0.426117,0.717443,0.512821,0.251561,0
0.827966,0.180894,0.342294,0.342183,0.307519,0
0.328913,0.442068,0.741736,0.232358,0.320759,0
0.363182,0.364592,0.748307,0.572498,0.629028,1
0.817117,0.358983,0.453803,0.48423,0.273295,0
0.361977,0.667835,0.242334,0.304516,0.371471,0
0.392285,0.570727,0.275986,0.314953,0.320759,0
0.344929,0.507975,0.618877,0.248015,0.320759,0
0.35595,0.453111,0.680008,0.714545,0.320759,1
0.421905,0.472217,0.662485,0.258906,0.28029,1
0.31772,0.414023,0.488451,0.651237,0.320759,1
0.332185,0.428571,0.7272,0.232811,0.320759,0
0.312382,0.340403,0.230785,0.829362,0.110667,1
0.31462,0.359509,0.421147,0.476742,0.320759,1
0.366799,0.678002,0.578654,0.249376,0.320759,0
0.308421,0.336372,0.485066,0.553438,0.537597,0
0.520406,0.434706,0.44325,0.442932,0.222083,0
0.335802,0.320245,0.799881,0.547311,0.474644,0
0.439814,0.608764,0.290721,0.429544,0.271047,0
0.32633,0.307099,0.50219,0.801906,0.69373,1
0.477355,0.388606,0.871963,0.20717,0.227579,1
0.31617,0.394216,0.805854,0.191287,0.24032,0
0.312037,0.322699,0.18638,0.723848,0.122408,1
0.365593,0.451884,0.729391,0.233038,0.189858,1
0.562941,0.485013,0.318598,0.388019,0.301024,0
0.424315,0.717441,0.273596,0.309054,0.287784,0
0.324953,0.4305,0.66587,0.230542,0.268299,0
0.313931,0.33532,0.532059,0.925119,0.121659,0
0.483899,0.360386,0.337117,0.378943,0.344242,0
0.412778,0.415425,0.749701,0.549353,0.692231,1
0.36146,0.414724,0.846276,0.562741,0.423932,1
0.339246,0.549167,0.591199,0.457227,0.276543,0
0.897021,0.329535,0.416766,0.496483,0.28054,0
0.778199,0.358633,0.628435,0.29975,0.294779,0
0.578095,0.629273,0.28853,0.410029,0.360979,0
0.704839,0.291499,0.344285,0.346721,0.331501,0
0.348717,0.421385,0.595579,0.533243,0.269298,0
0.369037,0.406135,0.711868,0.572725,0.552336,1
0.488032,0.517967,0.57507,0.449512,0.470897,0
0.317892,0.367748,0.676225,0.771273,0.320759,0
0.818323,0.29553,0.596575,0.3086,0.295279,0
0.380747,0.588606,0.478096,0.420241,0.287784,0
0.311521,0.309904,0.537435,0.53052,0.320759,1
0.302738,0.275548,0.43628,0.261856,0.320759,0
0.524712,0.687818,0.2728,0.313365,0.292531,0
0.283451,0.299912,0.438471,0.477876,0.107669,0
0.366626,0.448379,0.865392,0.177672,0.476393,1
0.315998,0.307975,0.449821,0.304062,0.320759,1
0.479421,0.463979,0.433493,0.333106,0.339995,0
0.328052,0.342857,0.543011,0.733833,0.203847,0
0.388669,0.451183,0.848068,0.217381,0.250562,1
0.724987,0.284312,0.398049,0.407533,0.303772,0
0.408989,0.496407,0.62963,0.509644,0.540095,0
0.461684,0.507625,0.6591,0.624688,0.171621,1
0.391596,0.402629,0.587017,0.621965,0.770922,1
0.883761,0.177914,0.390283,0.341729,0.307519,0
0.248149,0.341104,0.536241,0.623553,0.067699,1
0.351989,0.54759,0.826961,0.216474,0.250062,0
0.258481,0.134093,0.664277,0.772634,0.165376,0
0.277768,0.173883,0.199721,0.0683,0.124157,1
0.411056,0.560561,0.489845,0.44452,0.249313,1
0.315826,0.302542,0.467344,0.677332,0.320759,1
0.794214,0.29553,0.419753,0.392557,0.300525,0
0.366626,0.547064,0.294902,0.31813,0.291032,0
0.38798,0.744961,0.277977,0.309961,0.368224,0
0.751162,0.341981,0.451414,0.597459,0.247065,0
0.32788,0.543208,0.496814,0.43499,0.320759,0
0.756329,0.281332,0.387495,0.385523,0.30677,0
0.381953,0.716214,0.544205,0.287951,0.279291,0
0.476322,0.725855,0.277778,0.312911,0.384212,0
0.447563,0.618755,0.284946,0.312911,0.383213,0
0.400551,0.607537,0.582437,0.286136,0.279041,0
0.585845,0.439264,0.592593,0.520309,0.184112,1
0.384364,0.823138,0.243329,0.481507,0.320759,0
0.475977,0.05539,0.254281,0.721579,0.175119,0
0.467195,0.551096,0.756671,0.254141,0.277292,1
0.716205,0.283961,0.38869,0.375766,0.335998,0
0.36766,0.662752,0.567702,0.473792,0.247065,0
0.431032,0.302016,0.76822,0.236215,0.445666,1
0.559497,0.687818,0.271008,0.477422,0.398951,0
0.328225,0.465381,0.641776,0.266621,0.320759,0
0.338557,0.559334,0.527081,0.449739,0.277292,0
0.356122,0.617704,0.580645,0.502609,0.245816,0
0.411228,0.483786,0.534249,0.29317,0.362978,0
0.447908,0.717616,0.528076,0.297027,0.283787,0
0.486482,0.515863,0.290721,0.327434,0.320759,0
0.360599,0.521122,0.53186,0.460404,0.395453,1
0.336835,0.536372,0.633612,0.533469,0.320759,0
0.525745,0.77213,0.536639,0.437713,0.320759,0
0.567246,0.333918,0.39765,0.393465,0.339495,0
0.375926,0.615951,0.662485,0.496256,0.257057,0
0.567074,0.333742,0.39765,0.393465,0.339495,0
0.733597,0.484838,0.433891,0.44747,0.401699,0
0.34114,0.498685,0.976105,0.156115,0.230327,0
0.413983,0.401928,0.310832,0.391877,0.296528,0
0.316687,0.306573,0.455197,0.702973,0.560829,1
0.366799,0.415425,0.600558,0.879283,0.590307,1
0.333046,0.31674,0.584229,0.143862,0.913565,1
0.552092,0.37546,0.872162,0.244838,0.25381,1
0.501119,0.336372,0.316806,0.399365,0.297777,0
0.314448,0.316039,0.609518,0.890402,0.320759,0
0.353711,0.466433,0.757666,0.199909,0.320759,0
0.552609,0.505521,0.45898,0.422963,0.278541,0
0.717582,0.449606,0.308244,0.392557,0.390707,0
0.773721,0.282559,0.618479,0.287497,0.394954,0
0.823661,0.320421,0.336121,0.381892,0.339246,0
0.404684,0.44943,0.633015,0.583844,0.695978,1
0.463234,0.695355,0.506571,0.540958,0.25306,1
0.272946,0.341104,0.542613,0.747674,0.113915,1
0.330463,0.453988,0.52947,0.579079,0.462653,1
0.917686,0.411043,0.334329,0.347856,0.310267,0
0.327364,0.306924,0.518718,0.812798,0.320759,1
0.347856,0.418755,0.947232,0.140912,0.195353,0
0.310143,0.316039,0.581442,0.891309,0.320759,0
0.793869,0.29553,0.419753,0.392557,0.300525,0
0.330635,0.417353,0.878335,0.165872,0.320759,0
0.347684,0.448379,0.514536,0.673247,0.137147,1
0.759084,0.394741,0.318598,0.341729,0.308269,0
0.328225,0.429097,0.621067,0.471749,0.259306,0
0.50198,0.425592,0.315014,0.340141,0.305771,0
0.385397,0.426117,0.677818,0.243249,0.25381,1
0.437231,0.460824,0.656113,0.266167,0.285786,1
0.405545,0.588606,0.684986,0.270252,0.273295,0
0.329602,0.399825,0.499004,0.74359,0.15963,1
0.633201,0.473795,0.302668,0.412299,0.297277,0
0.632168,0.636109,0.280964,0.327661,0.298526,1
0.455829,0.643646,0.283154,0.449285,0.612291,0
0.307732,0.335145,0.22959,0.898797,0.320759,0
0.363699,0.550745,0.595978,0.474246,0.320759,0
0.75719,0.193865,0.394663,0.379396,0.340245,0
0.479249,0.334268,0.754679,0.645564,0.585811,1
0.395385,0.265381,0.676822,0.554572,0.178616,1
0.316859,0.370026,0.431701,0.487179,0.320759,1
0.657138,0.318142,0.383911,0.380077,0.308269,0
0.394868,0.636985,0.488849,0.44452,0.320759,0
0.325297,0.32603,0.484867,0.802133,0.567325,0
0.329774,0.367748,0.529669,0.787611,0.320759,1
0.423627,0.680631,0.230187,0.3086,0.358231,0
0.335974,0.401578,0.692752,0.187883,0.646765,1
0.429826,0.445574,0.526683,0.452916,0.543093,1
0.392974,0.802454,0.26125,0.518039,0.258306,0
0.507319,0.410868,0.432696,0.405945,0.353485,0
0.32237,0.344435,0.690362,0.551622,0.207344,1
0.319098,0.331288,0.454998,0.518266,0.320759,1
0.317892,0.330237,0.545798,0.777627,0.206095,1
0.505769,0.398773,0.313023,0.382119,0.305771,0
0.416911,0.551271,0.450219,0.418652,0.245316,0
0.389358,0.777213,0.257268,0.427502,0.431926,0
0.31462,0.312358,0.594385,0.882914,0.320759,0
0.545204,0.510429,0.450617,0.669843,0.211092,0
0.43172,0.59404,0.26145,0.316315,0.29278,0
0.360255,0.485539,0.572481,0.454731,0.320759,0
0.322714,0.418054,0.893867,0.189017,0.432675,0
0.371104,0.916564,0.236161,0.278648,0.283288,0
0.335802,0.70447,0.243728,0.50034,0.645016,0
0.375237,0.816652,0.237356,0.292489,0.282788,0
0.338213,0.334443,0.530267,0.228273,0.812141,0
0.324608,0.425066,0.857826,0.200363,0.223333,0
0.444119,0.358808,0.751095,0.788972,0.190857,1
0.348028,0.499562,0.768419,0.227819,0.221334,0
0.345101,0.519544,0.473517,0.417971,0.294029,0
0.325641,0.417353,0.812824,0.198094,0.320759,0
0.362149,0.768624,0.244723,0.451101,0.273545,0
0.366799,0.337248,0.566109,0.908781,0.134399,0
0.264164,0.095881,0.141975,0.24688,0.320759,0
0.74944,0.40298,0.413182,0.377581,0.307769,0
0.313415,0.368098,0.461171,0.636034,0.151137,1
0.42466,0.739527,0.253883,0.304516,0.286785,0
0.840882,0.343558,0.425727,0.46948,0.275543,0
0.313243,0.347239,0.414178,0.45042,0.538846,1
0.327019,0.328659,0.802668,0.217835,0.401699,0
0.325814,0.342857,0.56591,0.518493,0.620535,1
0.332874,0.377038,0.804659,0.201271,0.417687,0
0.361633,0.388081,0.715452,0.613342,0.141894,1
0.323919,0.358983,0.467941,0.538235,0.320759,1
0.556053,0.42156,0.332338,0.34241,0.337247,0
0.405889,0.54163,0.462366,0.319492,0.320759,0
0.363527,0.361613,0.784946,0.549126,0.208094,1
0.329258,0.623138,0.245719,0.425686,0.365726,0
0.570863,0.508852,0.278773,0.468573,0.459405,1
0.435337,0.655039,0.614098,0.468573,0.282038,1
0.34975,0.709904,0.258662,0.297708,0.287285,0
0.373515,0.328659,0.700319,0.658044,0.717212,1
0.888755,0.312708,0.3409,0.343317,0.310267,0
0.41605,0.539351,0.532656,0.410029,0.353735,0
0.417083,0.424365,0.648347,0.146585,0.687235,1
0.693473,0.610517,0.308841,0.326526,0.299775,0
0.557603,0.331113,0.345281,0.377808,0.338496,0
0.495092,0.444347,0.823775,0.252326,0.249813,1
0.350784,0.464855,0.667861,0.517813,0.206595,1
0.390046,0.57511,0.564715,0.240753,0.790657,0
0.399173,0.699211,0.568299,0.442024,0.320759,0
0.356122,0.530237,0.524293,0.443159,0.320759,0
0.32478,0.367397,0.604739,0.519855,0.268049,1
0.311521,0.354777,0.427121,0.490129,0.320759,1
0.618564,0.501665,0.287535,0.400953,0.289283,0
0.311693,0.370552,0.71127,0.190606,0.429178,0
0.432926,0.399299,0.777977,0.59882,0.581564,1
0.386086,0.409816,0.723417,0.539369,0.663003,1
0.375409,0.601402,0.480685,0.476061,0.29278,0
0.424488,0.72603,0.258463,0.542773,0.249813,0
0.762011,0.19071,0.342891,0.345133,0.309518,0
0.35285,0.587905,0.279769,0.324484,0.298026,0
0.334941,0.526556,0.663879,0.474019,0.320759,0
0.336146,0.636459,0.560733,0.486045,0.383462,0
0.275185,0.359509,0.604142,0.652144,0.17287,1
0.344068,0.339702,0.462166,0.652144,0.575568,1
0.267952,0.133918,0.155715,0.150896,0.320759,1
0.518857,0.427344,0.314616,0.3828,0.304522,0
0.535733,0.584926,0.297491,0.329703,0.350737,0
0.920269,0.181069,0.394663,0.34241,0.309518,0
0.406234,0.574233,0.51812,0.301793,0.289533,0
0.321164,0.4617,0.594783,0.483776,0.268049,0
0.493198,0.597721,0.27957,0.510778,0.254559,0
0.400207,0.735495,0.530665,0.27116,0.286285,0
0.345445,0.408589,0.949821,0.148173,0.320759,0
0.896332,0.423488,0.42951,0.425913,0.352236,0
0.332874,0.430324,0.89765,0.142727,0.320759,0
0.333046,0.426819,0.738152,0.233492,0.320759,0
0.407267,0.590009,0.265034,0.316088,0.290032,0
0.700189,0.440841,0.439466,0.587474,0.252061,0
0.367488,0.447152,0.28853,0.307012,0.366475,0
0.511624,0.637686,0.295898,0.324257,0.370972,0
0.480627,0.605434,0.289327,0.416383,0.282788,0
0.30291,0.276599,0.440263,0.480145,0.320759,0
0.883244,0.390009,0.326762,0.390288,0.407944,0
0.239538,0.391586,0.753485,0.209213,0.228079,0
0.371276,0.481332,0.805058,0.196959,0.320759,0
0.636818,0.469062,0.326165,0.340595,0.34674,0
0.388152,0.341981,0.662485,0.619923,0.477392,1
0.336663,0.363541,0.705496,0.574994,0.432675,1
0.34424,0.496056,0.909399,0.215339,0.320759,0
0.871362,0.345311,0.431103,0.516905,0.276293,0
0.396418,0.626994,0.254879,0.313592,0.290532,0
0.323919,0.463278,0.526483,0.51214,0.320759,0
0.334941,0.297458,0.509956,0.569548,0.505371,1
0.321853,0.413848,0.540024,0.648741,0.320759,1
0.39814,0.784575,0.214257,0.551622,0.223582,1
0.278285,0.309378,0.57268,0.358747,0.320759,0
0.791803,0.315688,0.570689,0.30565,0.296028,0
0.36921,0.466258,0.813023,0.644883,0.179615,1
0.385569,0.347064,0.762843,0.499433,0.508868,1
0.393835,0.412796,0.715054,0.485818,0.24032,0
0.320647,0.330412,0.485464,0.891309,0.126655,0
0.740486,0.345486,0.407009,0.388927,0.291781,0
0.831755,0.330237,0.33632,0.399818,0.304522,0
0.205958,0.574584,0.527877,0.295212,0.277042,0
0.378164,0.437862,0.85683,0.573633,0.232825,1
0.353711,0.542682,0.472919,0.305196,0.292031,0
0.50353,0.455916,0.823178,0.248015,0.273795,0
0.418288,0.763015,0.269215,0.31518,0.366975,0
0.554331,0.477125,0.316806,0.388927,0.300525,0
0.429482,0.322699,0.611509,0.841389,0.157882,0
0.314276,0.284312,0.454401,0.499433,0.080939,0
0.474944,0.667134,0.272401,0.684593,0.249313,1
0.339418,0.412095,0.899442,0.164965,0.484637,0
0.410022,0.452936,0.822979,0.677785,0.320759,1
0.484932,0.643996,0.682796,0.286816,0.281789,1
0.385569,0.35723,0.720231,0.614477,0.677742,1
0.83761,0.36021,0.33413,0.381666,0.334249,0
0.361805,0.550394,0.610912,0.473338,0.262303,0
0.388152,0.27099,0.679211,0.556841,0.170372,1
0.711038,0.402279,0.491637,0.590651,0.243068,0
